X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
-8870275.88293801,5429776.8176911,2067,00044470,3409,McVean Dr opp Dunegrass Way,,43.769085,-79.683044,,,0,,,1
-8869652.49378957,5429142.34330644,2068,00044475,3606,McVean Dr opp Riverstone Dr,,43.764969,-79.677444,,,0,,,1
-8869187.17831805,5428834.21661309,2069,00044480,3616,Ebenezer Rd e/of McVean Dr,,43.762970,-79.673264,,,0,,,1
-8868984.13156684,5429080.06974785,2070,00044490,3410,Ebenezer Rd at Don Minaker Dr,,43.764565,-79.671440,,,0,,,1
-8868659.74657067,5429490.40475209,2071,00044500,3411,Ebenezer Rd at Attmar Dr,,43.767227,-79.668526,,,0,,,1
-8868314.09955176,5429922.64814929,2072,00044510,3412,Ebenezer Rd at Palleschi Dr,,43.770031,-79.665421,,,0,,,1
-8868114.50370477,5430160.82230347,2073,00044520,3413,Ebenezer Rd at The Gore Rd,,43.771576,-79.663628,,,0,,,1
-8869204.09888065,5428730.17415695,2074,00044523,3603,McVean Dr btwn Queen St & Ebenezer Rd,,43.762295,-79.673416,,,0,,,1
-8869630.45253039,5429167.62279182,2075,00044525,3604,McVean Dr n/of Riverstone Dr,,43.765133,-79.677246,,,0,,,1
-8870273.43390921,5429824.45127632,2076,00044530,3414,McVean Dr at Dunegrass Way,,43.769394,-79.683022,,,0,,,1
-8870618.1903722,5430188.4169883,2077,00044535,3605,McVean Dr n/of Islington Dr,,43.771755,-79.686119,,,0,,,1
-8870888.25145686,5430472.53913292,2078,00044540,3415,McVean Dr n/of Cottrelle Blvd,,43.773598,-79.688545,,,0,,,1
-8871184.69526085,5430789.50829869,2079,00044545,3683,McVean Dr s/of Poppy Hills,,43.775654,-79.691208,,,0,,,1
-8871551.6043025,5431172.93838648,2080,00044550,3416,McVean Dr opp Lexington Rd,,43.778141,-79.694504,,,0,,,1
-8872287.8714146,5431764.07174549,2081,00044560,3585,Castlemore Rd w/of McVean Dr,,43.781975,-79.701118,,,0,,,1
-8872723.57590157,5431251.10642888,2082,00044570,3417,Castlemore Rd e/of Evergreen Ave,,43.778648,-79.705032,,,0,,,1
-8873390.26833193,5430414.88151644,2083,00044580,3418,Castlemore Rd e/of Goreway Dr,,43.773224,-79.711021,,,0,,,1
-8873825.19358246,5430828.35935474,2084,00044590,3419,Goreway Dr at Luana Crt,,43.775906,-79.714928,,,0,,,0
-8874346.61407734,5431349.93521824,2085,00044592,3621,Goreway Dr at Luross Gt,,43.779289,-79.719612,,,0,,,0
-8876332.33115411,5433377.62397354,2086,00044620,3423,Goreway Dr n/of Countryside Dr,,43.792439,-79.737450,,,0,,,1
-8878584.65841133,5421473.83522421,2087,00044650,3426,Southlake Blvd at Calm Water Cres,,43.715199,-79.757683,,,0,,,1
-8878602.46952986,5421564.24242035,2088,00044660,3427,Southlake Blvd at Stoneylake Ave,,43.715786,-79.757843,,,0,,,1
-8878686.5157454,5421829.77054932,2089,00044670,3428,Southlake Blvd at Rainy Dale Rd,,43.717510,-79.758598,,,0,,,1
-8878692.52699791,5421808.66971672,2090,00044680,3429,Southlake Blvd at Steamline Dr,,43.717373,-79.758652,,,0,,,1
-8878852.1591477,5421972.54898351,2091,00044690,3430,Southlake Blvd at Silent Pond Cres,,43.718437,-79.760086,,,0,,,1
-8878934.53557089,5422014.28937453,2092,00044700,3431,Southlake Blvd at Deep Sea Dr,,43.718708,-79.760826,,,0,,,1
-8879198.69672255,5422254.56983556,2093,00044710,3432,Southlake Blvd at Clearjoy St,,43.720268,-79.763199,,,0,,,1
-8879212.27770042,5422241.63149753,2094,00044720,3433,Southlake Blvd s/of Clearjoy St,,43.720184,-79.763321,,,0,,,1
-8879450.94668868,5422337.43724027,2095,00044730,3434,Southlake Blvd at Harbourtown Cres (S),,43.720806,-79.765465,,,0,,,1
-8879521.41192635,5422318.02956575,2096,00044740,3435,Southlake Blvd opp Harbourtown Cres,,43.720680,-79.766098,,,0,,,1
-8879810.17468547,5422422.61585002,2097,00044750,3436,Southlake Blvd at Bovaird Dr W,,43.721359,-79.768692,,,0,,,1
-8879986.83871736,5422561.39859624,2098,00044755,3437,Heart Lake Rd n/of Bovaird Dr,,43.722260,-79.770279,,,0,,,1
-8879827.20656756,5422395.66050874,2099,00044760,3438,Southlake Blvd s/of Bovaird Dr W,,43.721184,-79.768845,,,0,,,1
-8880858.24769129,5424453.58070241,2100,00044765,3439,Heart Lake Rd s/of Brussels Ave,,43.734543,-79.778107,,,0,,,1
-8880464.95593032,5424045.1643456,2101,00044770,3440,Heart Lake Rd at Copperfield Rd,,43.731892,-79.774574,,,0,,,1
-8880143.91051887,5423718.41346594,2102,00044775,3441,Heart Lake Rd n/of Brussels Ave,,43.729771,-79.771690,,,0,,,1
-8882667.18941668,5423003.17599568,2103,00044780,3442,Conestoga Dr at Primrose Cres (N),,43.725128,-79.794357,,,0,,,0
-8882334.34413921,5422707.57713085,2104,00044790,3443,Conestoga Dr s/of Evalene Crt,,43.723209,-79.791367,,,0,,,1
-8881394.9189564,5421244.04783608,2105,00044800,3444,Conestoga Dr at Dundalk Cres,,43.713707,-79.782928,,,0,,,0
-8881174.17240616,5421218.79005393,2106,00044810,3445,Conestoga Dr n/of Bovaird Dr W,,43.713543,-79.780945,,,0,,,0
-8867960.77148798,5430357.22426055,2107,00044818,3664,Ebenezer Rd e/of The Gore Rd,,43.772850,-79.662247,,,0,,,1
-8867805.36947884,5430544.22624452,2108,00044820,3446,Ebenezer Rd w/of Nexus Ave,,43.774063,-79.660851,,,0,,,1
-8877779.48453442,5427826.98082804,2109,00044870,3452,Sunny Meadow Blvd btwn Red River Dr & Shady Oak Ln,,43.756435,-79.750450,,,0,,,1
-8877989.32177456,5427889.40004715,2110,00044880,3453,Sunny Meadow Blvd at Mint Leaf Blvd,,43.756840,-79.752335,,,0,,,1
-8878061.4568046,5427901.1133304,2111,00044890,3454,Sunny Meadow Blvd at Mint Leaf Blvd,,43.756916,-79.752983,,,0,,,1
-8877768.46390483,5427812.95582705,2112,00044900,3455,Sunny Meadow btwn Mint Leaf Blvd & Larkspur Rd,,43.756344,-79.750351,,,0,,,1
-8878532.00429218,5430003.73458156,2113,00044905,3456,Father Tobin Rd e/of Moldovan Dr,,43.770557,-79.757210,,,0,,,1
-8878609.26001879,5429892.12530439,2114,00044910,3457,Father Tobin Rd w/of Moldovan Dr,,43.769833,-79.757904,,,0,,,1
-8878736.60951626,5429579.19489468,2115,00044920,3458,Father Tobin Rd opp Sugarcane Ave,,43.767803,-79.759048,,,0,,,1
-8878996.54052726,5429322.84651709,2116,00044930,3459,Father Tobin Rd at Sunny Meadow Blvd,,43.766140,-79.761383,,,0,,,1
-8879301.44461255,5429532.79577253,2117,00044940,3460,Sunny Meadow Blvd at Finlayson Cres,,43.767502,-79.764122,,,0,,,0
-8879431.3544583,5429550.98543379,2118,00044945,4059,Sunny Meadow Blvd n/of Resserville St,,43.767620,-79.765289,,,0,,,1
-8879571.50569721,5429726.8720602,2119,00044950,3461,Countryside Dr e/of Sunny Meadow Blvd,,43.768761,-79.766548,,,0,,,1
-8879261.48091535,5430180.86312782,2120,00044960,3462,Countryside Dr at Moldovan Dr,,43.771706,-79.763763,,,0,,,1
-8877648.68413274,5429224.6560317,2121,00044995,3463,Torbram Rd at Sandalwood Pky E,,43.765503,-79.749275,,,0,,,1
-8881258.21862171,5430471.92247202,2122,0004500,3464,Mayfield Secondary School,,43.773594,-79.781700,,,0,,,1
-8877308.93704684,5430424.28554158,2123,00045020,3466,Mountainash Rd at Klondike Trail,,43.773285,-79.746223,,,0,,,1
-8877561.18701297,5430501.83057353,2124,00045030,3467,Mountainash Rd opp Good Hope Rd,,43.773788,-79.748489,,,0,,,1
-8877761.67341589,5430707.18160196,2125,00045035,3468,Mountainash Rd at Father Tobin Rd,,43.775120,-79.750290,,,0,,,1
-8878067.35673761,5430464.83087455,2126,00045040,3469,Father Tobin Rd at Sled Dog Rd,,43.773548,-79.753036,,,0,,,1
-8878191.36665036,5430337.18305284,2127,00045050,3470,Father Tobin Rd at Snowshoe Lane,,43.772720,-79.754150,,,0,,,1
-8878418.1244531,5430114.42025429,2128,00045060,3471,Father Tobin rd at Torbram Rd,,43.771275,-79.756187,,,0,,,1
-8878469.99933581,5430037.95758638,2129,00045070,3472,Father Tobin Rd at Torbram Rd,,43.770779,-79.756653,,,0,,,1
-8878638.98232283,5429690.33792746,2130,00045080,3473,Father Tobin Rd e/of Tennant Dr,,43.768524,-79.758171,,,0,,,1
-8878858.94963664,5429432.29083351,2131,00045090,3474,Father Tobin Rd opp Pape Dr (Hewson P.S.),,43.766850,-79.760147,,,0,,,1
-8879281.96370166,5428981.26528644,2132,00045110,3476,Father Tobin Rd at Wall St,,43.763924,-79.763947,,,0,,,1
-8879548.5738821,5428644.93728621,2133,00045120,3477,Father Tobin Rd at Bramalea Rd,,43.761742,-79.766342,,,0,,,1
-8879773.66189249,5428357.94298216,2134,00045130,3478,Father Tobin Rd at Helman Rd,,43.759880,-79.768364,,,0,,,1
-8880270.4807799,5427845.32124612,2135,00045140,3479,Father Tobin Rd at Fernforest Dr,,43.756554,-79.772827,,,0,,,1
-8880656.09149601,5427398.38026665,2136,00045150,3480,Father Tobin Rd w/of Moira Creek Dr,,43.753654,-79.776291,,,0,,,1
-8880848.89685406,5427183.23984855,2137,00045160,3481,Father Tobin Rd e/of Dixie Rd,,43.752258,-79.778023,,,0,,,1
-8879637.74079423,5428493.73240697,2138,00045170,3482,Father Tobin Rd at Bramalea Rd,,43.760761,-79.767143,,,0,,,1
-8879536.66269659,5428629.52383131,2139,00045175,3483,Father Tobin Rd e/of Bramalea Rd,,43.761642,-79.766235,,,0,,,1
-8879292.09377532,5428940.10991829,2140,00045180,3484,Father Tobin Rd at Severin St,,43.763657,-79.764038,,,0,,,1
-8878982.06899346,5429310.51484455,2141,00045185,3485,Father Tobin Rd e/of Sunny Meadow Blvd,,43.766060,-79.761253,,,0,,,1
-8880680.69310348,5426921.10203868,2142,00045186,3697,Dixie Rd n/of Naperton Dr,,43.750557,-79.776512,,,0,,,1
-8880329.92538799,5426565.43254849,2143,00045190,3486,Dixie Rd n/of Octillo Blvd,,43.748249,-79.773361,,,0,,,1
-8878792.71453962,5411601.67658622,2144,00045200,3487,Charolais Blvd at Chinguacousy Rd,,43.651066,-79.759552,,,0,,,1
-8878991.41983069,5411165.67496976,2145,00045210,3488,James Potter Rd at Solidarity Crt,,43.648232,-79.761337,,,0,,,1
-8878931.19598617,5410980.75742011,2146,00045212,3636,James Potter Rd opp Pefferlaw Cir,,43.647030,-79.760796,,,0,,,1
-8878778.24300582,5410736.61653952,2147,00045220,3489,James Potter Rd at Krakow St,,43.645443,-79.759422,,,0,,,1
-8879009.23094921,5411241.36608237,2148,00045258,3637,James Potter Rd at Charolais Blvd,,43.648724,-79.761497,,,0,place_JPCH,,1
-8878901.47368213,5410992.44926874,2149,00045260,3493,James Potter Rd btwn Pefferlaw Cir and Oblate Cres,,43.647106,-79.760529,,,0,,,1
-8878745.96035349,5410751.2309665,2150,00045262,3635,James Potter Rd at Arizona Dr,,43.645538,-79.759132,,,0,,,1
-8878853.82894007,5411467.82774776,2151,00045270,3494,Charolais Blvd w/of Chinguacousy Rd,,43.650196,-79.760101,,,0,,,1
-8873435.3527257,5430273.66812853,2152,00045280,3495,Castlemore Rd at Goreway Dr,,43.772308,-79.711426,,,0,,,1
-8880259.46015031,5427799.39320903,2153,00045290,3496,Fernforest Dr s/of Father Tobin Rd,,43.756256,-79.772728,,,0,,,1
-8879176.54414388,5417091.91907189,2154,00045505,3547,Downtown Terminal Route 1/1A EB,,43.686741,-79.763000,,,0,place_4CRN,,1
-8879179.10449217,5417115.3182589,2155,00045510,3548,Downtown Terminal Route 1/1A WB /561 Stop,,43.686893,-79.763023,,,0,place_4CRN,,1
-8879091.71869189,5417141.79635781,2156,00045520,3550,Downtown Terminal Route 52 Stop,,43.687065,-79.762238,,,0,place_4CRN,,1
-8874438.34133775,5422077.13135252,2157,00045528,4001,Bramalea Terminal Route 1/1A WB - Departure,,43.719116,-79.720436,,,0,place_CITY,,1
-8874480.86538323,5422022.45264651,2158,00045533,4004,Bramalea Terminal Route 1/1A EB - Departure,,43.718761,-79.720818,,,0,place_CITY,,1
-8874487.65587217,5422046.01835895,2159,00045538,4005,Bramalea Terminal Route 18/18B NB - Departure,,43.718914,-79.720879,,,0,place_CITY,,1
-8874473.18433837,5422062.49899099,2160,00045543,4006,Bramalea Terminal Route 18 SB/185 Stop,,43.719021,-79.720749,,,0,place_CITY,,1
-8874457.93356813,5422080.0578276,2161,00045545,4007,Bramalea Terminal Route 15/15A SB Stop,,43.719135,-79.720612,,,0,place_CITY,,1
-8874445.13182669,5422096.53852044,2162,00045550,4008,Bramalea Terminal Route 15/15A NB Stop,,43.719242,-79.720497,,,0,place_CITY,,1
-8874406.94924135,5422054.181659,2163,00045555,4009,Bramalea Terminal Route 12 / 205 / 217,,43.718967,-79.720154,,,0,place_CITY,,1
-8874417.96987093,5422040.78152877,2164,00045560,4010,Bramalea Terminal Route 9 WB/19/208 Stop,,43.718880,-79.720253,,,0,place_CITY,,1
-8874430.66029288,5422027.22739385,2165,00045565,4011,Bramalea Terminal Route 9 EB/17/207 Stop,,43.718792,-79.720367,,,0,place_CITY,,1
-8874443.46203433,5422011.97901585,2166,00045570,4012,Bramalea Terminal Route 10/16 Stop,,43.718693,-79.720482,,,0,place_CITY,,1
-8874452.81287155,5422014.90547028,2167,00045575,4016,Bramalea Terminal Route 115 Stop,,43.718712,-79.720566,,,0,place_CITY,,1
-8874420.53021922,5422056.02995435,2168,00045580,4017,Bramalea Terminal Route 13/20 Stop,,43.718979,-79.720276,,,0,place_CITY,,1
-8874411.17938199,5422068.35193282,2169,00045585,4018,Bramalea Terminal Route 8/205 Stop,,43.719059,-79.720192,,,0,place_CITY,,1
-8886168.85531908,5415552.9369531,2170,00045590,3882,Ganton Heights e/of Bevington Rd,,43.676743,-79.825813,,,0,,,1
-8886352.3098399,5415502.9143324,2171,00045595,3883,Ganton Heights e/of Stemford Rd,,43.676418,-79.827461,,,0,,,1
-8878905.70382278,5430514.31800546,2172,00046000,3497,Torbram Rd s/of Countryside Dr,,43.773869,-79.760567,,,0,,,1
-8878419.01500902,5430011.44245445,2173,00046010,3498,Torbram Rd s/of Father Tobin Rd,,43.770607,-79.756195,,,0,,,1
-8877985.87087035,5429566.24627896,2174,00046020,3499,Torbram Rd at Australia Dr,,43.767719,-79.752304,,,0,,,1
-8879572.39625314,5428498.51050487,2175,00046050,3500,Bramalea Rd s/of Father Tobin Rd,,43.760792,-79.766556,,,0,,,1
-8872101.96786498,5430387.74864523,2176,00047000,3551,Cottrelle Blvd e/of Redwillow Rd,,43.773048,-79.699448,,,0,,,1
-8871744.40966055,5430231.42786288,2177,00047010,3552,Cottrelle Blvd s/of Prince Edward Blvd,,43.772034,-79.696236,,,0,,,1
-8871525.22158318,5430086.05499705,2178,00047020,3553,Cottrelle Blvd w/of Huntspoint Dr,,43.771091,-79.694267,,,0,,,1
-8871320.6163591,5430064.31863614,2179,00047021,3764,Cottrelle Blvd e/of Huntspoint Dr - 214 ONLY,,43.770950,-79.692429,,,0,,,1
-8871128.59023749,5430130.76114863,2180,00047030,3554,Cottrelle Blvd w/of Maple Valley St,,43.771381,-79.690704,,,0,,,1
-8870913.74362025,5430324.8500236,2181,00047040,3555,Cottrelle Blvd at McVean Dr,,43.772640,-79.688774,,,0,,,1
-8870539.26485322,5430607.12636283,2182,00047051,3666,Cottrelle Blvd w/of Midsummer Dr,,43.774471,-79.685410,,,0,,,1
-8870009.27275756,5430673.1102815,2183,00047060,3557,Cottrelle Blvd w/of Westbrook Ave,,43.774899,-79.680649,,,0,,,1
-8869171.03699189,5431505.19569004,2184,00047070,3558,Cottrelle Blvd e/of The Gore Rd,,43.780296,-79.673119,,,0,,,1
-8868989.25226342,5431718.74092841,2185,00047080,3559,Cottrelle Blvd at Thorndale Rd,,43.781681,-79.671486,,,0,,,1
-8868599.41140666,5431989.34145924,2186,00047090,3560,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,,43.783436,-79.667984,,,0,,,1
-8868151.79573418,5432026.96404238,2187,00047100,3561,Cottrelle Blvd at Via Romano Way,,43.783680,-79.663963,,,0,,,1
-8867925.92848736,5431705.17256392,2188,00047110,3562,Clarkway Dr btwn Goreridge Cres & Brunetta Way,,43.781593,-79.661934,,,0,,,1
-8867658.42775099,5431354.09807661,2189,00047120,3563,Via Romano Way btwn Brunetta Way & Modesto Cr,,43.779316,-79.659531,,,0,,,1
-8867468.18274122,5430954.78059091,2190,00047130,3564,Ebenezer Rd at Maybrook Way,,43.776726,-79.657822,,,0,,,1
-8867145.35621792,5431137.01522833,2191,00047140,3565,Hwy 50 s/of Ebenezer Rd,,43.777908,-79.654922,,,0,,,1
-8867035.03860254,5430868.28977739,2192,00047143,3768,Highway 50 at 8950 Highway 50,,43.776165,-79.653931,,,0,,,1
-8866843.01248093,5430394.84018341,2193,00047145,3769,Highway 50 s/of Fogal Rd,,43.773094,-79.652206,,,0,,,1
-8868185.74817887,5432059.34425737,2194,00047150,3566,Cottrelle Blvd w/of Clarkway Dr,,43.783890,-79.664268,,,0,,,1
-8868686.90852642,5432004.60634125,2195,00047160,3567,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,,43.783535,-79.668770,,,0,,,1
-8868951.84891451,5431831.14326131,2196,00047170,3568,Cottrelle Blvd at Thorndale Rd,,43.782410,-79.671150,,,0,,,1
-8869296.71669699,5431411.76156747,2197,00047180,3569,Cottrelle Blvd at The Gore Rd,,43.779690,-79.674248,,,0,,,1
-8869705.14790871,5430921.17087358,2198,00047190,3570,Cottrelle Blvd w/of Skyvalley Dr,,43.776508,-79.677917,,,0,,,1
-8870021.96317951,5430708.26078611,2199,00047200,3571,Cottrelle Blvd w/of Skyvalley Dr,,43.775127,-79.680763,,,0,,,1
-8870571.43618606,5430634.87655146,2200,00047210,3572,Cottrelle Blvd at Midsummer Dr,,43.774651,-79.685699,,,0,,,1
-8870830.47664114,5430462.51839829,2201,00047220,3573,Cottrelle Blvd e/of McVean Dr,,43.773533,-79.688026,,,0,,,1
-8868092.3511261,5432162.80751625,2202,00047500,3657,Clarkway Dr n/of Cottrelle Blvd,,43.784561,-79.663429,,,0,,,1
-8868108.49245227,5432328.7212171,2203,00047510,3658,Clarkway Dr n/of Passfield Tr,,43.785637,-79.663574,,,0,,,1
-8868133.09405973,5432677.51979515,2204,00047520,3659,Clarkway Dr s/of Ugrasen St,,43.787899,-79.663795,,,0,,,1
-8868234.17215737,5433128.72621945,2205,00047530,3660,Clarkway Dr s/of Bellchase Tr,,43.790825,-79.664703,,,0,,,1
-8868117.84328949,5432118.09150926,2206,00047535,3708,Clarkway Dr n/of Cottrelle Blvd,,43.784271,-79.663658,,,0,,,1
-8868150.12594182,5432422.78142599,2207,00047536,3707,Clarkway Dr n/of Clearfield Dr,,43.786247,-79.663948,,,0,,,1
-8868173.05775692,5432761.71453296,2208,00047537,3706,Clarkway Dr n/of Oklahoma Dr,,43.788445,-79.664154,,,0,,,1
-8868215.5818024,5433017.54172431,2209,00047538,3705,Clarkway Dr s/of Bellchase Tr,,43.790104,-79.664536,,,0,,,1
-8870135.84301859,5434337.03812176,2210,00047553,3703,Castlemore Rd w/of Drummondville Dr,,43.798660,-79.681786,,,0,,,1
-8883992.1139961,5414378.01562253,2211,00049000,3640,Williams Pky e/of Personna Cir,,43.669109,-79.806259,,,0,,,1
-8884602.8127226,5413548.55021635,2212,00049010,3641,Williams Pky e/of Elbern Markell Dr,,43.663719,-79.811745,,,0,,,1
-8884725.93207941,5412843.64010926,2213,00049020,3642,Royalwest Dr s/of Williams Pkwy W,,43.659138,-79.812851,,,0,,,1
-8884479.58204629,5412435.73699805,2214,00049030,3643,Royalwest Dr s/of Beachville Cir,,43.656487,-79.810638,,,0,,,1
-8884647.78579688,5412108.16583265,2215,00049040,3644,Mississauga Rd n/of Beacon Hill Dr,,43.654358,-79.812149,,,0,,,1
-8884886.45478513,5412335.26419399,2216,00049050,3645,Mississauga Rd at Credit Ridge Commons,,43.655834,-79.814293,,,0,,,1
-8884648.6763528,5413431.75392696,2217,00049070,3647,Williams Pky w/of Elbern Markell Dr,,43.662960,-79.812157,,,0,,,1
-8884386.18499351,5413762.91141172,2218,00049080,3648,Williams Pky e/of Elbern Markell Dr,,43.665112,-79.809799,,,0,,,1
-8883953.04085484,5414364.01104299,2219,00049090,3649,Williams Pky e/of Abbotsbury Dr,,43.669018,-79.805908,,,0,,,1
-8883857.08345377,5414719.67238234,2220,00049100,3650,Williams Pky at Valleyway Dr,,43.671329,-79.805046,,,0,,,1
-8879117.09953579,5417111.93153079,2221,00050100,4020,Downtown Terminal Zum Queen Stop,,43.686871,-79.762466,,,0,place_4CRN,,1
-8878216.07957731,5417740.19085153,2222,00050102,4021,Centre - Zum Queen Station Stop EB,,43.690952,-79.754372,,,0,,,1
-8877602.82050253,5418512.60351849,2223,00050104,4022,Kennedy - Zum Queen Station Stop EB,,43.695969,-79.748863,,,0,,,1
-8876908.07556049,5419357.14298297,2224,00050106,4023,Rutherford - Zum Queen Station Stop EB,,43.701454,-79.742622,,,0,,,1
-8875916.99813396,5420586.59796224,2225,00050108,4024,West - Zum Queen Station Stop EB,,43.709438,-79.733719,,,0,,,1
-8875187.4101913,5421502.01999614,2226,00050110,4025,Dixie - Zum Queen Station Stop EB,,43.715382,-79.727165,,,0,,,1
-8874008.64810329,5422979.14571873,2227,00050112,4026,Bramalea - Zum Queen Station Stop EB,,43.724972,-79.716576,,,0,,,1
-8873561.92298674,5423530.93362644,2228,00050114,4027,Finchgate - Zum Queen Station Stop EB,,43.728554,-79.712563,,,0,,,1
-8872818.7540662,5424452.96444382,2229,00050116,4028,Torbram - Zum Queen Station Stop EB,,43.734539,-79.705887,,,0,,,1
-8872327.8351118,5425044.74571787,2230,00050118,4029,Gateway - Zum Queen Station Stop EB,,43.738380,-79.701477,,,0,,,1
-8871613.60925887,5425894.19768767,2231,00050120,4030,Airport Road - Zum Queen Station Stop EB,,43.743893,-79.695061,,,0,,,1
-8870339.66900623,5427387.90053116,2232,00050122,4031,Goreway - Zum Queen Station Stop EB,,43.753586,-79.683617,,,0,,,1
-8869075.85882726,5428657.88460823,2233,00050124,4032,McVean - Zum Queen Station Stop EB,,43.761826,-79.672264,,,0,,,1
-8867123.31495875,5429291.7090757,2234,00050126,4033,The Gore Road - Zum Queen Station Stop EB,,43.765938,-79.654724,,,0,,,1
-8866298.66017095,5429473.91084407,2235,00050128,4034,Highway 50 - Zum Queen Stop EB,,43.767120,-79.647316,,,0,,,1
-8866561.04021074,5429473.91084407,2236,00050150,4035,Highway 50 - Zum Queen Station Stop WB,,43.767120,-79.649673,,,0,place_QU50-W,,1
-8867344.17282848,5429299.26220776,2237,00050152,4036,The Gore Road - Zum Queen Station Stop WB,,43.765987,-79.656708,,,0,,,1
-8869244.06257785,5428611.95252416,2238,00050154,4037,McVean - Zum Queen Station Stop WB,,43.761528,-79.673775,,,0,,,1
-8870561.3061124,5427214.37017157,2239,00050156,4038,Goreway - Zum Queen Station Stop WB,,43.752460,-79.685608,,,0,,,1
-8871812.31454993,5425747.81457066,2240,00050158,4039,Airport Road - Zum Queen Station Stop WB,,43.742943,-79.696846,,,0,,,1
-8872420.45292814,5425016.08790054,2241,00050160,4040,Chrysler - Zum Queen Station Stop WB,,43.738194,-79.702309,,,0,,,1
-8873034.49123936,5424273.78900353,2242,00050162,4041,Torbram - Zum Queen Station Stop WB,,43.733376,-79.707825,,,0,,,1
-8873738.47569913,5423402.76554224,2243,00050164,4042,Glenvale - Zum Queen Station Stop WB,,43.727722,-79.714149,,,0,,,1
-8874198.89311306,5422827.57156791,2244,00050166,4043,Bramalea - Zum Queen Station Stop WB,,43.723988,-79.718285,,,0,,,1
-8875387.00603829,5421336.91698304,2245,00050168,4044,Dixie - Zum Queen Station Stop WB,,43.714310,-79.728958,,,0,,,1
-8876095.33195821,5420454.46681561,2246,00050170,4045,Laurelcrest - Zum Queen Station Stop WB,,43.708580,-79.735321,,,0,,,1
-8876962.51079149,5419370.69319754,2247,00050172,4046,Rutherford - Zum Queen Station Stop WB,,43.701542,-79.743111,,,0,,,1
-8877730.28131949,5418419.76278108,2248,00050174,4047,Kennedy - Zum Queen Station Stop WB,,43.695366,-79.750008,,,0,,,1
-8878259.38285923,5417742.03828331,2249,00050176,4048,Centre - Zum Queen Station Stop WB,,43.690964,-79.754761,,,0,,,1
-8874452.81287155,5422061.88289207,2250,00050193,4002,Bramalea Terminal- Zum Queen 501/501A WB-Departure,,43.719017,-79.720566,,,0,place_CITY,,1
-8874470.62399008,5422041.85969944,2251,00050198,4003,Bramalea Terminal- Zum Queen 501/501A/501C EB-Dep,,43.718887,-79.720726,,,0,place_CITY,,1
-8875764.1564731,5411175.0594033,2252,00051000,3501,McLaughlin Rd n/of Gurdwara Gate,,43.648293,-79.732346,,,0,,,1
-8875929.68855591,5411336.44238281,2253,00051010,3502,McLaughlin Rd btwn Gurdwara and Ray Lawson Blvd,,43.649342,-79.733833,,,0,,,1
-8876251.62452328,5411676.14045755,2254,00051020,3503,McLaughlin Rd n/of Ray Lawson Blvd,,43.651550,-79.736725,,,0,,,1
-8874584.39250967,5415468.89910507,2255,00051100,1003,Kennedy - Zum Steeles Station Stop EB,,43.676197,-79.721748,,,0,,,1
-8874784.87891259,5415303.9039429,2256,00051101,1123,Kennedy - Zum Steeles Station Stop WB,,43.675125,-79.723549,,,0,,,1
-8873994.17656948,5416202.79389776,2257,00051102,4106,First Gulf - Zum Steeles Station Stop EB,,43.680965,-79.716446,,,0,,,1
-8874150.46913456,5416102.43403672,2258,00051103,1120,Rutherford - Zum Steeles Station Stop WB,,43.680313,-79.717850,,,0,,,1
-8872795.8222511,5417726.79698218,2259,00051104,4107,Tomken - Zum Steeles Station Stop EB,,43.690865,-79.705681,,,0,,,1
-8872957.12419325,5417603.32797525,2260,00051105,1118,West Drive - Zum Steeles Station Stop WB,,43.690063,-79.707130,,,0,,,1
-8872187.68387289,5418487.35320893,2261,00051106,1066,Dixie - Zum Steeles Station Stop EB,,43.695805,-79.700218,,,0,,,1
-8872400.08146133,5418310.44901338,2262,00051107,1116,Dixie - Zum Steeles Station Stop WB,,43.694656,-79.702126,,,0,,,1
-8871186.36505321,5419740.09818625,2263,00051108,4108,Bramalea - Zum Steeles Station Stop EB,,43.703941,-79.691223,,,0,,,1
-8871190.59519385,5419823.55896784,2264,00051109,1113,Bramalea - Zum Steeles Station Stop WB,,43.704483,-79.691261,,,0,,,1
-8869823.25788844,5421400.83244464,2265,00051110,4109,Torbram - Zum Steeles Station Stop EB,,43.714725,-79.678978,,,0,,,1
-8869988.01073482,5421293.33151246,2266,00051111,1110,Torbram - Zum Steeles Station Stop WB,,43.714027,-79.680458,,,0,,,1
-8868613.88294046,5422876.2475482,2267,00051112,1074,Airport Road - Zum Steeles Station Stop EB,,43.724304,-79.668114,,,0,,,1
-8868817.70892811,5422720.51612218,2268,00051113,1108,Airport Road - Zum Steeles Station Stop WB,,43.723293,-79.669945,,,0,,,1
-8867425.65869574,5424310.14762488,2269,00051114,4110,Goreway - Zum Steeles Station Stop EB,,43.733612,-79.657440,,,0,,,1
-8867588.74174975,5424189.67172536,2270,00051115,1080,Goreway - Zum Steeles Station Stop WB,,43.732830,-79.658905,,,0,,,1
-8866220.51388841,5425609.13797096,2271,00051116,4111,Finch - Zum Steeles Station Stop EB,,43.742043,-79.646614,,,0,,,1
