RT_NM,STP_NM,RT_STP_NUM,RT_NUM_STPS,X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
33-peter-robertson-loop-trinity-common-terminal-ro,Great Lakes Dr btwn Nautical Dr &amp; Guru Nanak St,2,57,,,,,,,,,,,,,,,
33-peter-robertson-loop-trinity-common-terminal-ro,Guru Nanak St w/of Riverbank Rd,3,57,-8879254.8017,5424382.249,790.0,00010680,1892.0,Guru Nanak St w/of Riverbank Rd,,,,0.0,,,1.0,43.73408,-79.763703
33-peter-robertson-loop-trinity-common-terminal-ro,Guru Nanak St w/of Rainstorm Rd,4,57,-8879170.5329,5424600.2514,791.0,00010690,1893.0,Guru Nanak St w/of Rainstorm Rd,,,,0.0,,,0.0,43.735495,-79.762946
33-peter-robertson-loop-trinity-common-terminal-ro,Guru Nanak St opp Canada Goose Blvd,5,57,-8879054.8719,5424824.884,792.0,00010700,1894.0,Guru Nanak St opp Canada Goose Blvd,,,,0.0,,,1.0,43.736953,-79.761907
33-peter-robertson-loop-trinity-common-terminal-ro,Guru Nanak St w/of Dixie Rd,6,57,-8878892.4568,5425027.3353,793.0,00010705,1895.0,Guru Nanak St w/of Dixie Rd,,,,0.0,,,1.0,43.738267,-79.760448
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd at Softneedle Ave,7,57,-8878546.4758,5425330.0962,794.0,00010710,1896.0,Peter Robertson Blvd at Softneedle Ave,,,,0.0,,,1.0,43.740232,-79.75734
33-peter-robertson-loop-trinity-common-terminal-ro,Fernforest Dr at Kimberly Cres (S),8,57,-8878163.2028,5425457.5206,795.0,00010730,1898.0,Fernforest Dr at Kimberly Cres (S),,,,0.0,,,1.0,43.741059,-79.753897
33-peter-robertson-loop-trinity-common-terminal-ro,Fernforest Dr at Hackberry Gate,9,57,-8878338.531,5425900.9776,796.0,00010740,1899.0,Fernforest Dr at Hackberry Gate,,,,0.0,,,1.0,43.743937,-79.755472
33-peter-robertson-loop-trinity-common-terminal-ro,Ferforest Dr s/of Black Forest Dr,10,57,-8878502.1707,5426069.7064,2538.0,16090515,2821.0,Ferforest Dr s/of Black Forest Dr,,,,0.0,,,1.0,43.745032,-79.756942
33-peter-robertson-loop-trinity-common-terminal-ro,Black Forest Dr e/of Bunchberry Way,11,57,-8878339.7555,5426319.0301,797.0,00010750,1900.0,Black Forest Dr e/of Bunchberry Way,,,,0.0,,,0.0,43.74665,-79.755483
33-peter-robertson-loop-trinity-common-terminal-ro,Black Forest Dr e/of Willow Park Dr,12,57,-8878228.2134,5426562.9669,798.0,00010760,1901.0,Black Forest Dr e/of Willow Park Dr,,,,0.0,,,0.0,43.748233,-79.754481
33-peter-robertson-loop-trinity-common-terminal-ro,Black Forest Dr e/of Winterberry Gate,13,57,-8878103.8695,5426744.1902,799.0,00010770,1902.0,Black Forest Dr e/of Winterberry Gate,,,,0.0,,,0.0,43.749409,-79.753364
33-peter-robertson-loop-trinity-common-terminal-ro,Black Forest Dr at Bramalea Rd,14,57,-8878006.6876,5426864.8536,800.0,00010780,1903.0,Black Forest Dr at Bramalea Rd,,,,0.0,,,1.0,43.750192,-79.752491
33-peter-robertson-loop-trinity-common-terminal-ro,Bramalea Rd btwn Black Forest Dr &amp; Peter Robertson,15,57,,,,,,,,,,,,,,,
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd e/of Bramalea Rd,16,57,-8877337.4348,5426339.9871,1912.0,00042110,3323.0,Peter Robertson Blvd e/of Bramalea Rd,,,,0.0,,,1.0,43.746786,-79.746479
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson opp Coachwhip Rd (Hospital Ent),17,57,-8877108.7846,5426626.4563,1913.0,00042120,3324.0,Peter Robertson opp Coachwhip Rd (Hospital Ent),,,,0.0,,,1.0,43.748645,-79.744425
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd btn Dusty Star &amp; Sunny Meadow,18,57,,,,,,,,,,,,,,,
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd at Giraffe Ave (W),19,57,-8876758.7961,5427214.2161,805.0,00010850,1911.0,Peter Robertson Blvd at Giraffe Ave (W),,,,0.0,,,1.0,43.752459,-79.741281
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd w/of Clover Bloom Rd,20,57,-8876653.0426,5427423.655,809.0,00010860,1913.0,Peter Robertson Blvd w/of Clover Bloom Rd,,,,0.0,,,1.0,43.753818,-79.740331
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd at Torbram Rd,21,57,-8876309.5107,5427815.8841,810.0,00010870,1914.0,Peter Robertson Blvd at Torbram Rd,,,,0.0,,,1.0,43.756363,-79.737245
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd at Red Stag Rd,22,57,-8876149.0993,5428017.1681,811.0,00010875,1915.0,Peter Robertson Blvd at Red Stag Rd,,,,0.0,,,1.0,43.757669,-79.735804
33-peter-robertson-loop-trinity-common-terminal-ro,Peter Robertson Blvd at Mountainash Rd,23,57,-8875781.6336,5428432.6963,812.0,00010885,1917.0,Peter Robertson Blvd at Mountainash Rd,,,,0.0,,,1.0,43.760365,-79.732503
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd at Mount Ranier Cres,24,57,-8875479.7352,5428548.4495,153.0,00002005,1181.0,Mountainberry Rd at Mount Ranier Cres,,,,0.0,,,0.0,43.761116,-79.729791
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd w/of Mount Rainer Cres (W),25,57,-8875172.3821,5428633.3772,154.0,00002010,1182.0,Mountainberry Rd w/of Mount Rainer Cres (W),,,,0.0,,,1.0,43.761667,-79.72703
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd e/of Mount Rainer Cres (E),26,57,-8875030.3384,5428900.9585,155.0,00002020,1183.0,Mountainberry Rd e/of Mount Rainer Cres (E),,,,0.0,,,1.0,43.763403,-79.725754
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd at Snow Leopard Crt (S),27,57,-8875168.1519,5429112.5938,156.0,00002030,1184.0,Mountainberry Rd at Snow Leopard Crt (S),,,,0.0,,,0.0,43.764776,-79.726992
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd n/of Black Hills Crt,28,57,-8875346.0405,5429341.3441,157.0,00002040,1185.0,Mountainberry Rd n/of Black Hills Crt,,,,0.0,,,1.0,43.76626,-79.72859
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd w/of Snow Leopard Crt (N),29,57,-8875652.503,5429309.1275,158.0,00002050,1186.0,Mountainberry Rd w/of Snow Leopard Crt (N),,,,0.0,,,1.0,43.766051,-79.731343
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainberry Rd at Cougar Crt,30,57,-8875826.9407,5429129.7036,159.0,00002060,1187.0,Mountainberry Rd at Cougar Crt,,,,0.0,,,1.0,43.764887,-79.73291
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd at Sandalwood Pky E,31,57,-8876295.9297,5429365.2368,1870.0,00040740,3257.0,Mountainash Rd at Sandalwood Pky E,,,,0.0,,,1.0,43.766415,-79.737123
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd at Sandalwood Pky E,31,57,-8876354.2611,5429437.3777,1873.0,00040770,3260.0,Mountainash Rd at Sandalwood Pky E,,,,0.0,,,1.0,43.766883,-79.737647
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd at Switchback Trail,32,57,-8876450.1072,5429683.2469,1872.0,00040760,3259.0,Mountainash Rd at Switchback Trail,,,,0.0,,,0.0,43.768478,-79.738508
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd at Stonecrest Rd,33,57,-8876618.3109,5429936.5222,1875.0,00040790,3262.0,Mountainash Rd at Stonecrest Rd,,,,0.0,,,1.0,43.770121,-79.740019
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd n/of Kamloops Dr,34,57,-8876910.302,5430193.3501,1876.0,00040800,3263.0,Mountainash Rd n/of Kamloops Dr,,,,0.0,,,1.0,43.771787,-79.742642
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd at Klondike Trail,35,57,-8877309.0484,5430424.4397,2053.0,00045020,3466.0,Mountainash Rd at Klondike Trail,,,,0.0,,,1.0,43.773286,-79.746224
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd opp Good Hope Rd,36,57,-8877561.187,5430501.9847,2054.0,00045030,3467.0,Mountainash Rd opp Good Hope Rd,,,,0.0,,,1.0,43.773789,-79.748489
33-peter-robertson-loop-trinity-common-terminal-ro,Mountainash Rd at Father Tobin Rd,37,57,-8877761.5621,5430706.8733,2055.0,00045035,3468.0,Mountainash Rd at Father Tobin Rd,,,,0.0,,,1.0,43.775118,-79.750289
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Sled Dog Rd,38,57,-8878067.0228,5430464.6767,2056.0,00045040,3469.0,Father Tobin Rd at Sled Dog Rd,,,,0.0,,,1.0,43.773547,-79.753033
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Snowshoe Lane,39,57,-8878191.3667,5430337.1831,2057.0,00045050,3470.0,Father Tobin Rd at Snowshoe Lane,,,,0.0,,,1.0,43.77272,-79.75415
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin rd at Torbram Rd,40,57,-8878418.4584,5430114.2661,2058.0,00045060,3471.0,Father Tobin rd at Torbram Rd,,,,0.0,,,1.0,43.771274,-79.75619
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd w/of Moldovan Dr,41,57,-8878609.3713,5429892.1253,2046.0,00044910,3457.0,Father Tobin Rd w/of Moldovan Dr,,,,0.0,,,1.0,43.769833,-79.757905
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd opp Sugarcane Ave,42,57,-8878736.2756,5429579.1949,2047.0,00044920,3458.0,Father Tobin Rd opp Sugarcane Ave,,,,0.0,,,1.0,43.767803,-79.759045
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Sunny Meadow Blvd,43,57,-8878996.5405,5429323.0007,2048.0,00044930,3459.0,Father Tobin Rd at Sunny Meadow Blvd,,,,0.0,,,1.0,43.766141,-79.761383
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Wall St,44,57,-8879281.5184,5428981.4194,2063.0,00045110,3476.0,Father Tobin Rd at Wall St,,,,0.0,,,1.0,43.763925,-79.763943
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Bramalea Rd,45,57,-8879548.2399,5428644.7832,2064.0,00045120,3477.0,Father Tobin Rd at Bramalea Rd,,,,0.0,,,1.0,43.761741,-79.766339
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Helman Rd,46,57,-8879773.6619,5428358.0971,2065.0,00045130,3478.0,Father Tobin Rd at Helman Rd,,,,0.0,,,1.0,43.759881,-79.768364
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd e/of Fairservice Dr,47,57,-8880006.6536,5428109.489,2741.0,20030202,4261.0,Father Tobin Rd e/of Fairservice Dr,,,,0.0,,,1.0,43.758268,-79.770457
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd at Fernforest Dr,48,57,-8880270.8147,5427845.3212,2066.0,00045140,3479.0,Father Tobin Rd at Fernforest Dr,,,,0.0,,,1.0,43.756554,-79.77283
33-peter-robertson-loop-trinity-common-terminal-ro,Father Tobin Rd w/of Moira Creek Dr,49,57,-8880656.3141,5427398.5344,2067.0,00045150,3480.0,Father Tobin Rd w/of Moira Creek Dr,,,,0.0,,,1.0,43.753655,-79.776293
33-peter-robertson-loop-trinity-common-terminal-ro,Dixie Rd n/of Naperton Dr,50,57,-8880681.0271,5426920.7938,2073.0,00045186,3697.0,Dixie Rd n/of Naperton Dr,,,,0.0,,,1.0,43.750555,-79.776515
33-peter-robertson-loop-trinity-common-terminal-ro,Dixie Rd n/of Octillo Blvd,51,57,-8880448.0354,5426742.6492,473.0,00006255,1527.0,Dixie Rd n/of Octillo Blvd,,,,0.0,,,1.0,43.749399,-79.774422
33-peter-robertson-loop-trinity-common-terminal-ro,Dixie Rd n/of Octillo Blvd,51,57,-8880329.8141,5426565.2784,2074.0,00045190,3486.0,Dixie Rd n/of Octillo Blvd,,,,0.0,,,1.0,43.748248,-79.77336
33-peter-robertson-loop-trinity-common-terminal-ro,Sandalwood Pky E w/of Dixie Rd,52,57,-8879913.5905,5426045.36,831.0,00011010,1930.0,Sandalwood Pky E w/of Dixie Rd,,,,0.0,,,1.0,43.744874,-79.769621
33-peter-robertson-loop-trinity-common-terminal-ro,Great Lakes Dr at Sandalwood Pky E,53,57,-8880331.1499,5425451.2033,878.0,00011790,1996.0,Great Lakes Dr at Sandalwood Pky E,,,,0.0,,,1.0,43.741018,-79.773372
33-peter-robertson-loop-trinity-common-terminal-ro,Great Lakes Dr at Sandalwood Pky E,53,57,-8880308.552,5425477.2431,886.0,00011870,2004.0,Great Lakes Dr at Sandalwood Pky E,,,,0.0,,,1.0,43.741187,-79.773169
33-peter-robertson-loop-trinity-common-terminal-ro,Great Lakes Dr at Harold M. Braithwaite S.S,54,57,-8880024.7987,5424941.6704,519.0,00006990,1578.0,Great Lakes Dr at Harold M. Braithwaite S.S,,,,0.0,,,1.0,43.737711,-79.77062
33-peter-robertson-loop-trinity-common-terminal-ro,Great Lakes Dr s/of Masjid Dr (St. Isac E.S.),55,57,-8879853.144,5424751.8547,879.0,00011810,1998.0,Great Lakes Dr s/of Masjid Dr (St. Isac E.S.),,,,0.0,,,1.0,43.736479,-79.769078
33-peter-robertson-loop-trinity-common-terminal-ro,Great Lakes Dr s/of Serenity Ln,56,57,-8879650.8765,5424481.9286,880.0,00011815,3588.0,Great Lakes Dr s/of Serenity Ln,,,,0.0,,,1.0,43.734727,-79.767261
33-peter-robertson-loop-trinity-common-terminal-ro,Trinity Common Terminal Route 32/23 WB/18B Stop,57,57,-8879226.5266,5423975.8386,832.0,00011060,1933.0,Trinity Common Terminal Route 32/23 WB/18B Stop,,,,0.0,place_SPTE,,1.0,43.731442,-79.763449
35-clarkway-north-brampton-civic-hospital-12-sb-35,Hwy 50 s/of Ebenezer Rd,1,48,-8867145.2449,5431137.1694,2121.0,00047140,3565.0,Hwy 50 s/of Ebenezer Rd,,,,0.0,,,1.0,43.777909,-79.654921
35-clarkway-north-brampton-civic-hospital-12-sb-35,Highway 50 at 8950 Highway 50,2,48,-8867035.1499,5430868.5981,2122.0,00047143,3768.0,Highway 50 at 8950 Highway 50,,,,0.0,,,1.0,43.776167,-79.653932
35-clarkway-north-brampton-civic-hospital-12-sb-35,Highway 50 s/of Fogal Rd,3,48,-8866843.4578,5430394.5319,2123.0,00047145,3769.0,Highway 50 s/of Fogal Rd,,,,0.0,,,1.0,43.773092,-79.65221
35-clarkway-north-brampton-civic-hospital-12-sb-35,Highway 50 - Zum Queen Station Stop WB,4,48,-8866561.3742,5429473.9108,2171.0,00050150,4035.0,Highway 50 - Zum Queen Station Stop WB,,,,0.0,place_QU50-W,,1.0,43.76712,-79.649676
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd n/of Queen St,5,48,-8867227.0647,5429369.3987,1297.0,00017550,2543.0,The Gore Rd n/of Queen St,,,,0.0,,,1.0,43.766442,-79.655656
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd n/of Queen St,5,48,-8867279.7188,5429357.6836,1319.0,00017750,2572.0,The Gore Rd n/of Queen St,,,,0.0,,,1.0,43.766366,-79.656129
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd s/of Fogal Rd,6,48,-8867616.9056,5429820.2891,1298.0,00017555,2544.0,The Gore Rd s/of Fogal Rd,,,,0.0,,,1.0,43.769367,-79.659158
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd s/of Ebenezer Rd,7,48,-8868005.9672,5430199.2082,1299.0,00017560,2545.0,The Gore Rd s/of Ebenezer Rd,,,,0.0,,,1.0,43.771825,-79.662653
35-clarkway-north-brampton-civic-hospital-12-sb-35,Ebenezer Rd e/of The Gore Rd,8,48,-8867960.5488,5430357.0701,2034.0,00044818,3664.0,Ebenezer Rd e/of The Gore Rd,,,,0.0,,,1.0,43.772849,-79.662245
35-clarkway-north-brampton-civic-hospital-12-sb-35,Ebenezer Rd w/of Nexus Ave,9,48,-8867804.9242,5430544.2262,2035.0,00044820,3446.0,Ebenezer Rd w/of Nexus Ave,,,,0.0,,,1.0,43.774063,-79.660847
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way btwn Alfredo and Big Moe Cres,10,48,-8867588.9644,5431261.8989,1313.0,00017675,2563.0,Via Romano Way btwn Alfredo and Big Moe Cres,,,,0.0,,,1.0,43.778718,-79.658907
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way at Zia Dodda Cres,11,48,-8867734.0137,5431521.0765,1314.0,00017680,2564.0,Via Romano Way at Zia Dodda Cres,,,,0.0,,,1.0,43.780399,-79.66021
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way btwn Zia Dodda &amp; Youngestar,12,48,,,,,,,,,,,,,,,
35-clarkway-north-brampton-civic-hospital-12-sb-35,Via Romano Way s/of Rednor Dr,13,48,-8868075.8758,5431935.0665,1316.0,00017700,2566.0,Via Romano Way s/of Rednor Dr,,,,0.0,,,1.0,43.783084,-79.663281
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr n/of Cottrelle Blvd,14,48,-8868092.1285,5432162.8075,2132.0,00047500,3657.0,Clarkway Dr n/of Cottrelle Blvd,,,,0.0,,,1.0,43.784561,-79.663427
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr n/of Cottrelle Blvd,14,48,-8868118.1772,5432117.9373,2136.0,00047535,3708.0,Clarkway Dr n/of Cottrelle Blvd,,,,0.0,,,1.0,43.78427,-79.663661
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr n/of Passfield Tr,15,48,-8868108.4925,5432328.8754,2133.0,00047510,3658.0,Clarkway Dr n/of Passfield Tr,,,,0.0,,,1.0,43.785638,-79.663574
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Ugrasen St,16,48,-8868132.8714,5432677.5198,2134.0,00047520,3659.0,Clarkway Dr s/of Ugrasen St,,,,0.0,,,1.0,43.787899,-79.663793
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Bellchase Tr,17,48,-8868233.8382,5433128.572,2135.0,00047530,3660.0,Clarkway Dr s/of Bellchase Tr,,,,0.0,,,1.0,43.790824,-79.6647
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Bellchase Tr,17,48,-8868215.5818,5433017.5417,2139.0,00047538,3705.0,Clarkway Dr s/of Bellchase Tr,,,,0.0,,,1.0,43.790104,-79.664536
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Bluffmeadow St,18,48,-8868445.9018,5433359.7352,2274.0,00093845,3863.0,Clarkway Dr s/of Bluffmeadow St,,,,0.0,,,1.0,43.792323,-79.666605
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Singletree Rd,19,48,-8868662.9748,5433581.3427,2275.0,00093850,3864.0,Clarkway Dr s/of Singletree Rd,,,,0.0,,,1.0,43.79376,-79.668555
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Castle Oaks Crossing,20,48,-8868903.6476,5433828.0936,2276.0,00093855,3865.0,Clarkway Dr s/of Castle Oaks Crossing,,,,0.0,,,1.0,43.79536,-79.670717
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Altura Way,21,48,-8869245.3984,5434176.6404,2277.0,00093860,3866.0,Clarkway Dr s/of Altura Way,,,,0.0,,,1.0,43.79762,-79.673787
35-clarkway-north-brampton-civic-hospital-12-sb-35,Clarkway Dr s/of Caliper Rd,22,48,-8869479.9486,5434418.1634,2278.0,00093865,3867.0,Clarkway Dr s/of Caliper Rd,,,,0.0,,,1.0,43.799186,-79.675894
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd w/of Clarkway Dr,23,48,-8869867.2291,5434675.2705,2279.0,00093870,3868.0,Castlemore Rd w/of Clarkway Dr,,,,0.0,,,1.0,43.800853,-79.679373
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Drummondville Dr,24,48,-8870106.7886,5434453.9451,2280.0,00093875,3869.0,Castlemore Rd opp Drummondville Dr,,,,0.0,,,1.0,43.799418,-79.681525
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Gardenbrooke Trail,25,48,-8870390.542,5434115.104,2281.0,00093880,3870.0,Castlemore Rd opp Gardenbrooke Trail,,,,0.0,,,1.0,43.797221,-79.684074
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Bloom Dr,26,48,-8870699.3423,5433747.1277,2282.0,00093885,3871.0,Castlemore Rd opp Bloom Dr,,,,0.0,,,1.0,43.794835,-79.686848
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of The Gore Rd,27,48,-8871017.2707,5433370.5301,2283.0,00093890,3872.0,Castlemore Rd e/of The Gore Rd,,,,0.0,,,1.0,43.792393,-79.689704
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of The Gore Rd,27,48,-8870970.0713,5433346.627,2356.0,15051805,3948.0,Castlemore Rd e/of The Gore Rd,,,,0.0,,,1.0,43.792238,-79.68928
35-clarkway-north-brampton-civic-hospital-12-sb-35,Gore Meadows CC - Route 50A/35/36 NB Stop,28,48,-8871725.9306,5433516.2632,2351.0,15033008,3943.0,Gore Meadows CC - Route 50A/35/36 NB Stop,,,,0.0,place_GOMD,,1.0,43.793338,-79.69607
35-clarkway-north-brampton-civic-hospital-12-sb-35,The Gore Rd n/of Castlemore Rd,29,48,-8871077.3833,5433304.8353,2355.0,15051804,3947.0,The Gore Rd n/of Castlemore Rd,,,,0.0,,,1.0,43.791967,-79.690244
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of McVean Dr,30,48,-8872175.1048,5431909.0085,2738.0,19102800,4258.0,Castlemore Rd e/of McVean Dr,,,,0.0,,,0.0,43.782915,-79.700105
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd w/of Evergreen Ave,31,48,-8872780.0149,5431179.4138,2028.0,00044570,3417.0,Castlemore Rd w/of Evergreen Ave,,,,0.0,,,1.0,43.778183,-79.705539
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd opp Valleycreek Dr,32,48,-8873119.0941,5430764.2244,2753.0,21090602,4274.0,Castlemore Rd opp Valleycreek Dr,,,,0.0,,,0.0,43.77549,-79.708585
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Goreway Dr,33,48,-8873390.157,5430414.7274,2029.0,00044580,3418.0,Castlemore Rd e/of Goreway Dr,,,,0.0,,,1.0,43.773223,-79.71102
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Goreway Dr,33,48,-8873302.4373,5430447.1019,2265.0,00093800,3854.0,Castlemore Rd e/of Goreway Dr,,,,0.0,,,1.0,43.773433,-79.710232
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd w/of Goreway Dr,34,48,-8873505.7066,5430276.2889,1101.0,00015105,2291.0,Castlemore Rd w/of Goreway Dr,,,,0.0,,,1.0,43.772325,-79.712058
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Crystall Hill Dr,35,48,-8873814.173,5429905.2285,1102.0,00015110,2292.0,Castlemore Rd e/of Crystall Hill Dr,,,,0.0,,,1.0,43.769918,-79.714829
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Humberwest Pkwy,36,48,-8874175.2934,5429467.2825,2327.0,14090129,3928.0,Castlemore Rd e/of Humberwest Pkwy,,,,0.0,,,1.0,43.767077,-79.718073
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Airport Rd,37,48,-8874620.5713,5428976.9494,1103.0,00015115,2293.0,Castlemore Rd e/of Airport Rd,,,,0.0,,,1.0,43.763896,-79.722073
35-clarkway-north-brampton-civic-hospital-12-sb-35,Castlemore Rd e/of Airport Rd,37,48,-8874502.4614,5429019.338,1230.0,00016710,2455.0,Castlemore Rd e/of Airport Rd,,,,0.0,,,1.0,43.764171,-79.721012
35-clarkway-north-brampton-civic-hospital-12-sb-35,Airport Road - Zum Bovaird Station Stop WB,38,48,-8874785.3242,5428778.8813,1260.0,00017090,2494.0,Airport Road - Zum Bovaird Station Stop WB,,,,0.0,,,1.0,43.762611,-79.723553
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr E btwn Airport Rd &amp; Mountainash Rd,39,48,,,,,,,,,,,,,,,
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr E w/of Mountainash Rd,40,48,-8875576.3605,5428021.1753,161.0,00002110,1192.0,Bovaird Dr E w/of Mountainash Rd,,,,0.0,,,1.0,43.757695,-79.730659
35-clarkway-north-brampton-civic-hospital-12-sb-35,Torbram - Zum Bovaird Station Stop WB,41,48,-8876022.863,5427462.3377,1262.0,00017120,2496.0,Torbram - Zum Bovaird Station Stop WB,,,,0.0,,,1.0,43.754069,-79.73467
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr btwn Torbram Rd and Sunny Meadow Blvd,42,48,-8876299.8259,5427122.6747,1263.0,00017125,2497.0,Bovaird Dr btwn Torbram Rd and Sunny Meadow Blvd,,,,0.0,,,1.0,43.751865,-79.737158
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr e/of Sunny Meadow Blvd,43,48,-8876535.4892,5426803.52,1380.0,00018425,2632.0,Bovaird Dr e/of Sunny Meadow Blvd,,,,0.0,,,1.0,43.749794,-79.739275
35-clarkway-north-brampton-civic-hospital-12-sb-35,Chinguacousy Wellness Centre,44,48,-8876817.4615,5426713.832,2657.0,18043008,4136.0,Chinguacousy Wellness Centre,,,,0.0,,,1.0,43.749212,-79.741808
35-clarkway-north-brampton-civic-hospital-12-sb-35,Brampton Civic Hospital 12 SB / 35,45,48,-8876820.8011,5426501.6354,807.0,00010857,4060.0,Brampton Civic Hospital 12 SB / 35,,,,0.0,,,1.0,43.747835,-79.741838
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr w/of Professor's Lake Pkwy,46,48,-8876570.7775,5426618.7513,1224.0,00016650,2448.0,Bovaird Dr w/of Professor's Lake Pkwy,,,,0.0,,,1.0,43.748595,-79.739592
35-clarkway-north-brampton-civic-hospital-12-sb-35,Bovaird Dr btwn Professor's Lake Pkwy &amp; Torbram Rd,47,48,,,,,,,,,,,,,,,
35-clarkway-north-brampton-civic-hospital-12-sb-35,Torbram - Zum Bovaird Station Stop EB,48,48,-8875861.6723,5427566.0577,1226.0,00016670,2451.0,Torbram - Zum Bovaird Station Stop EB,,,,0.0,,,1.0,43.754742,-79.733222
35-clarkway-south-highway-50-zum-queen-station-sto,Torbram - Zum Bovaird Station Stop EB,1,33,-8875861.6723,5427566.0577,1226.0,00016670,2451.0,Torbram - Zum Bovaird Station Stop EB,,,,0.0,,,1.0,43.754742,-79.733222
