X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon
-8868151.6844,5432026.6557,2117,00047100,3561,Cottrelle Blvd at Via Romano Way,,,,0,,,1,43.783678,-79.663962
-8867926.1511,5431705.3267,2118,00047110,3562,Clarkway Dr btwn Goreridge Cres & Brunetta Way,,,,0,,,1,43.781594,-79.661936
-8867657.9825,5431354.0981,2119,00047120,3563,Via Romano Way btwn Brunetta Way & Modesto Cr,,,,0,,,1,43.779316,-79.659527
-8867468.2941,5430954.6264,2120,00047130,3564,Ebenezer Rd at Maybrook Way,,,,0,,,1,43.776725,-79.657823
-8867145.2449,5431137.1694,2121,00047140,3565,Hwy 50 s/of Ebenezer Rd,,,,0,,,1,43.777909,-79.654921
-8867035.1499,5430868.5981,2122,00047143,3768,Highway 50 at 8950 Highway 50,,,,0,,,1,43.776167,-79.653932
-8866843.4578,5430394.5319,2123,00047145,3769,Highway 50 s/of Fogal Rd,,,,0,,,1,43.773092,-79.652210
-8868185.8595,5432059.1901,2124,00047150,3566,Cottrelle Blvd w/of Clarkway Dr,,,,0,,,1,43.783889,-79.664269
-8868686.5746,5432004.4522,2125,00047160,3567,Cottrelle Blvd btwn Thorndale Rd & Via Romano Way,,,,0,,,1,43.783534,-79.668767
-8868951.8489,5431830.8349,2126,00047170,3568,Cottrelle Blvd at Thorndale Rd,,,,0,,,1,43.782408,-79.671150
-8869296.6054,5431411.7616,2127,00047180,3569,Cottrelle Blvd at The Gore Rd,,,,0,,,1,43.779690,-79.674247
-8869705.1479,5430921.4792,2128,00047190,3570,Cottrelle Blvd w/of Skyvalley Dr,,,,0,,,1,43.776510,-79.677917
-8870022.2971,5430708.5691,2129,00047200,3571,Cottrelle Blvd w/of Skyvalley Dr,,,,0,,,1,43.775129,-79.680766
-8870571.8815,5430635.0307,2130,00047210,3572,Cottrelle Blvd at Midsummer Dr,,,,0,,,1,43.774652,-79.685703
-8870830.8106,5430462.5184,2131,00047220,3573,Cottrelle Blvd e/of McVean Dr,,,,0,,,1,43.773533,-79.688029
-8868092.1285,5432162.8075,2132,00047500,3657,Clarkway Dr n/of Cottrelle Blvd,,,,0,,,1,43.784561,-79.663427
-8868108.4925,5432328.8754,2133,00047510,3658,Clarkway Dr n/of Passfield Tr,,,,0,,,1,43.785638,-79.663574
-8868132.8714,5432677.5198,2134,00047520,3659,Clarkway Dr s/of Ugrasen St,,,,0,,,1,43.787899,-79.663793
-8868233.8382,5433128.572,2135,00047530,3660,Clarkway Dr s/of Bellchase Tr,,,,0,,,1,43.790824,-79.664700
-8868118.1772,5432117.9373,2136,00047535,3708,Clarkway Dr n/of Cottrelle Blvd,,,,0,,,1,43.784270,-79.663661
-8868149.792,5432422.7814,2137,00047536,3707,Clarkway Dr n/of Clearfield Dr,,,,0,,,1,43.786247,-79.663945
-8868172.8351,5432761.7145,2138,00047537,3706,Clarkway Dr n/of Oklahoma Dr,,,,0,,,1,43.788445,-79.664152
-8868215.5818,5433017.5417,2139,00047538,3705,Clarkway Dr s/of Bellchase Tr,,,,0,,,1,43.790104,-79.664536
-8870135.3977,5434337.0381,2140,00047553,3703,Castlemore Rd w/of Drummondville Dr,,,,0,,,1,43.798660,-79.681782
-8869030.9971,5429203.0758,2141,00048000,3574,Don Minaker Dr opp Imperial Lakes Dr,,,,0,,,0,43.765363,-79.671861
-8869161.0182,5429337.1821,2142,00048010,3575,Don Minaker Dr btwn Vespahills & Desertrose,,,,0,,,1,43.766233,-79.673029
-8869375.0856,5429615.2661,2143,00048020,3576,Don Minaker Dr w/of Vissini Way,,,,0,,,1,43.768037,-79.674952
-8869247.1795,5430056.1482,2144,00048030,3577,Don Minaker Dr e/of Eaglesprings Cres,,,,0,,,1,43.770897,-79.673803
-8869016.4142,5430334.254,2145,00048040,3578,Don Minaker Dr at Westbrook Dr,,,,0,,,1,43.772701,-79.671730
-8883991.78,5414378.1695,2146,00049000,3640,Williams Pky e/of Personna Cir,,,,0,,,1,43.669110,-79.806256
-8884602.924,5413548.7041,2147,00049010,3641,Williams Pky e/of Elbern Markell Dr,,,,0,,,1,43.663720,-79.811746
-8884725.5981,5412843.6401,2148,00049020,3642,Royalwest Dr s/of Williams Pkwy W,,,,0,,,1,43.659138,-79.812848
-8884479.3594,5412435.737,2149,00049030,3643,Royalwest Dr s/of Beachville Cir,,,,0,,,1,43.656487,-79.810636
-8884647.7858,5412107.8581,2150,00049040,3644,Mississauga Rd n/of Beacon Hill Dr,,,,0,,,1,43.654356,-79.812149
-8884886.4548,5412335.5719,2151,00049050,3645,Mississauga Rd at Credit Ridge Commons,,,,0,,,1,43.655836,-79.814293
-8884648.6764,5413431.6,2152,00049070,3647,Williams Pky w/of Elbern Markell Dr,,,,0,,,1,43.662959,-79.812157
-8884385.851,5413763.0653,2153,00049080,3648,Williams Pky e/of Elbern Markell Dr,,,,0,,,1,43.665113,-79.809796
-8883953.2635,5414363.7033,2154,00049090,3649,Williams Pky e/of Abbotsbury Dr,,,,0,,,1,43.669016,-79.805910
-8883857.0835,5414719.8263,2155,00049100,3650,Williams Pky at Valleyway Dr,,,,0,,,1,43.671330,-79.805046
-8879117.2109,5417111.7776,2156,00050100,4020,Downtown Terminal Zum Queen Stop,,,,0,place_4CRN,,1,43.686870,-79.762467
-8878216.1909,5417740.3448,2157,00050102,4021,Centre - Zum Queen Station Stop EB,,,,0,,,1,43.690953,-79.754373
-8877602.8205,5418512.2956,2158,00050104,4022,Kennedy - Zum Queen Station Stop EB,,,,0,,,1,43.695967,-79.748863
-8876908.2982,5419356.989,2159,00050106,4023,Rutherford - Zum Queen Station Stop EB,,,,0,,,1,43.701453,-79.742624
-8875916.8868,5420586.752,2160,00050108,4024,West - Zum Queen Station Stop EB,,,,0,,,1,43.709439,-79.733718
-8875187.0762,5421502.02,2161,00050110,4025,Dixie - Zum Queen Station Stop EB,,,,0,,,1,43.715382,-79.727162
-8874008.6481,5422979.1457,2162,00050112,4026,Bramalea - Zum Queen Station Stop EB,,,,0,,,1,43.724972,-79.716576
-8873562.1456,5423530.7796,2163,00050114,4027,Finchgate - Zum Queen Station Stop EB,,,,0,,,1,43.728553,-79.712565
-8872819.088,5424452.8104,2164,00050116,4028,Torbram - Zum Queen Station Stop EB,,,,0,,,1,43.734538,-79.705890
-8872327.9464,5425044.7457,2165,00050118,4029,Gateway - Zum Queen Station Stop EB,,,,0,,,1,43.738380,-79.701478
-8871613.2753,5425894.1977,2166,00050120,4030,Airport Road - Zum Queen Station Stop EB,,,,0,,,1,43.743893,-79.695058
-8870339.335,5427387.9005,2167,00050122,4031,Goreway - Zum Queen Station Stop EB,,,,0,,,1,43.753586,-79.683614
-8869076.0815,5428657.8846,2168,00050124,4032,McVean - Zum Queen Station Stop EB,,,,0,,,1,43.761826,-79.672266
-8867123.315,5429291.5549,2169,00050126,4033,The Gore Road - Zum Queen Station Stop EB,,,,0,,,1,43.765937,-79.654724
-8866298.3262,5429473.9108,2170,00050128,4034,Highway 50 - Zum Queen Stop EB,,,,0,,,1,43.767120,-79.647313
-8866561.3742,5429473.9108,2171,00050150,4035,Highway 50 - Zum Queen Station Stop WB,,,,0,place_QU50-W,,1,43.767120,-79.649676
-8867344.1728,5429299.4164,2172,00050152,4036,The Gore Road - Zum Queen Station Stop WB,,,,0,,,1,43.765988,-79.656708
-8869243.7286,5428611.9525,2173,00050154,4037,McVean - Zum Queen Station Stop WB,,,,0,,,1,43.761528,-79.673772
-8870561.4174,5427214.2161,2174,00050156,4038,Goreway - Zum Queen Station Stop WB,,,,0,,,1,43.752459,-79.685609
-8871811.9806,5425747.9687,2175,00050158,4039,Airport Road - Zum Queen Station Stop WB,,,,0,,,1,43.742944,-79.696843
-8872420.4529,5425016.0879,2176,00050160,4040,Chrysler - Zum Queen Station Stop WB,,,,0,,,1,43.738194,-79.702309
-8873034.1573,5424273.4809,2177,00050162,4041,Torbram - Zum Queen Station Stop WB,,,,0,,,1,43.733374,-79.707822
-8873738.6983,5423403.0736,2178,00050164,4042,Glenvale - Zum Queen Station Stop WB,,,,0,,,1,43.727724,-79.714151
-8874198.8931,5422827.7256,2179,00050166,4043,Bramalea - Zum Queen Station Stop WB,,,,0,,,1,43.723989,-79.718285
-8875387.006,5421336.609,2180,00050168,4044,Dixie - Zum Queen Station Stop WB,,,,0,,,1,43.714308,-79.728958
-8876094.998,5420454.4668,2181,00050170,4045,Laurelcrest - Zum Queen Station Stop WB,,,,0,,,1,43.708580,-79.735318
-8876962.2882,5419370.5392,2182,00050172,4046,Rutherford - Zum Queen Station Stop WB,,,,0,,,1,43.701541,-79.743109
-8877730.0587,5418419.9167,2183,00050174,4047,Kennedy - Zum Queen Station Stop WB,,,,0,,,1,43.695367,-79.750006
-8878259.7168,5417742.0383,2184,00050176,4048,Centre - Zum Queen Station Stop WB,,,,0,,,1,43.690964,-79.754764
-8874452.4789,5422062.1909,2185,00050193,4002,Bramalea Terminal- Zum Queen 501 WB-Departure,,,,0,place_CITY,,1,43.719019,-79.720563
-8874470.7353,5422041.8597,2186,00050198,4003,Bramalea Terminal- Zum Queen 501/501C EB-Departure,,,,0,place_CITY,,1,43.718887,-79.720727
-8875764.2678,5411175.2132,2187,00051000,3501,McLaughlin Rd n/of Gurdwara Gate,,,,0,,,1,43.648294,-79.732347
-8875929.9112,5411336.2885,2188,00051010,3502,McLaughlin Rd btwn Gurdwara and Ray Lawson Blvd,,,,0,,,1,43.649341,-79.733835
-8876251.6245,5411675.9866,2189,00051020,3503,McLaughlin Rd n/of Ray Lawson Blvd,,,,0,,,1,43.651549,-79.736725
-8874584.0586,5415469.2069,2190,00051100,1003,Kennedy - Zum Steeles Station Stop EB,,,,0,,,1,43.676199,-79.721745
-8874785.1016,5415303.75,2191,00051101,1123,Kennedy - Zum Steeles Station Stop WB,,,,0,,,1,43.675124,-79.723551
-8873994.1766,5416202.64,2192,00051102,4106,First Gulf - Zum Steeles Station Stop EB,,,,0,,,1,43.680964,-79.716446
-8874150.3578,5416102.434,2193,00051103,1120,Rutherford - Zum Steeles Station Stop WB,,,,0,,,1,43.680313,-79.717849
-8872796.0449,5417726.9509,2194,00051104,4107,Tomken - Zum Steeles Station Stop EB,,,,0,,,1,43.690866,-79.705683
-8872957.4582,5417603.6359,2195,00051105,1118,West Drive - Zum Steeles Station Stop WB,,,,0,,,1,43.690065,-79.707133
-8872180.4481,5418488.5849,2196,00051106,1066,Dixie - Zum Steeles Station Stop EB,,,,0,,,1,43.695813,-79.700153
-8872402.3079,5418309.2173,2197,00051107,1116,Dixie - Zum Steeles Station Stop WB,,,,0,,,1,43.694648,-79.702146
-8869823.3692,5421400.8324,2198,00051110,4109,Torbram - Zum Steeles Station Stop EB,,,,0,,,1,43.714725,-79.678979
-8869987.6768,5421293.6395,2199,00051111,1110,Torbram - Zum Steeles Station Stop WB,,,,0,,,1,43.714029,-79.680455
-8868613.7716,5422876.4016,2200,00051112,1074,Airport Road - Zum Steeles Station Stop EB,,,,0,,,1,43.724305,-79.668113
-8868818.0429,5422720.3621,2201,00051113,1108,Airport Road - Zum Steeles Station Stop WB,,,,0,,,1,43.723292,-79.669948
-8867425.3247,5424310.4557,2202,00051114,4110,Goreway - Zum Steeles Station Stop EB,,,,0,,,1,43.733614,-79.657437
-8867588.6304,5424189.8258,2203,00051115,1080,Goreway - Zum Steeles Station Stop WB,,,,0,,,1,43.732831,-79.658904
-8866220.6252,5425608.9839,2204,00051116,4111,Finch - Zum Steeles Station Stop EB,,,,0,,,1,43.742042,-79.646615
-8866363.4481,5425683.869,2205,00051117,4112,Finch - Zum Steeles Station Stop WB,,,,0,,,1,43.742528,-79.647898
-8881031.2382,5430037.8034,2206,00055560,3884,Bramalea Rd at Smart Centres,,,,0,,,1,43.770778,-79.779661
-8880925.9299,5430184.1005,2207,00055565,3885,Smart Centres - Walmart Plaza,,,,0,,,1,43.771727,-79.778715
-8880123.873,5429061.2644,2208,00055575,3887,Bramalea Rd n/of Countryside Dr,,,,0,,,1,43.764443,-79.771510
-8881204.8966,5427460.1801,2209,00090100,3507,Dixie Rd at Countryside Dr,,,,0,,,1,43.754055,-79.781221
-8886019.6872,5422332.5083,2210,00090610,3512,Van Kirk Dr at Bramtrail Gate,,,,0,,,1,43.720774,-79.824473
-8886240.9903,5422518.7315,2211,00090620,3513,Van Kirk Dr at Game Creek Cres,,,,0,,,1,43.721983,-79.826461
-8886313.4593,5422568.3301,2212,00090621,3627,Van Kirk Dr at Perkins Dr,,,,0,,,1,43.722305,-79.827112
-8886538.9926,5422825.107,2213,00090630,3514,Van Kirk Dr n/of Begonia Cres,,,,0,,,1,43.723972,-79.829138
-8886901.7828,5423122.5581,2214,00090641,3626,Van Kirk Dr s/of Mayfield Rd,,,,0,,,1,43.725903,-79.832397
-8886894.881,5423141.6594,2215,00090645,3620,Van Kirk Dr at Mayfield Rd,,,,0,,,1,43.726027,-79.832335
-8876222.0135,5411555.5216,2216,00091000,3523,Ray Lawson Blvd w/of McLaughlin Rd S,,,,0,,,1,43.650766,-79.736459
-8876342.9065,5411136.4448,2217,00091010,4097,Ray Lawson Blvd opp Acadian Heights,,,,0,,,1,43.648042,-79.737545
-8876618.0883,5410812.7656,2218,00091050,4096,Ray Lawson Blvd w/of Woodsend Run,,,,0,,,1,43.645938,-79.740017
-8880764.0714,5414526.9887,2219,00091100,3524,Queen St W w/of Drinkwater Rd,,,,0,,,1,43.670077,-79.777261
-8880738.8019,5414619.0208,2220,00091350,3528,Queen St W e/of Major William Sharpe,,,,0,,,1,43.670675,-79.777034
-8881705.2777,5413416.8275,2221,00091360,3804,James Potter - Zum Queen West Station Stop WB,,,,0,,,1,43.662863,-79.785716
-8881941.8316,5413125.3823,2222,00091365,3805,Queen St W opp Angelgate Rd,,,,0,,,1,43.660969,-79.787841
-8882497.4272,5412434.0445,2223,00091370,3806,Creditview - Zum Queen West Station Stop WB,,,,0,,,1,43.656476,-79.792832
-8882767.7109,5412092.4722,2224,00091375,3807,Queen St opp Links Lane,,,,0,,,1,43.654256,-79.795260
-8883061.9283,5411704.4492,2225,00091380,3808,Queen St w/of Elbern Markell Dr,,,,0,,,1,43.651734,-79.797903
-8883362.2683,5411462.7508,2226,00091385,3809,Royal West Dr s/of Airlie Crt,,,,0,,,1,43.650163,-79.800601
-8883917.5299,5411730.1425,2227,00091650,3810,Royal West Dr s/of Adamsville Rd N,,,,0,,,1,43.651901,-79.805589
-8884380.5077,5412211.7134,2228,00091655,3811,Royal West Dr s/of Beacon Hill Dr,,,,0,,,1,43.655031,-79.809748
-8884524.5551,5412687.3085,2229,00091660,3812,Royal West Dr btwn Beacon Hill Dr & Williams Pkwy,,,,0,,,1,43.658122,-79.811042
-8884341.8798,5412133.3987,2230,00091670,3814,Royal West Dr btwn Balin Cres & Balin Cres,,,,0,,,1,43.654522,-79.809401
-8883894.4868,5411695.5258,2231,00091675,3815,Royal West Dr s/of Adamsville Rd N,,,,0,,,1,43.651676,-79.805382
-8883383.753,5411445.9813,2232,00091680,3816,Royal West Dr n/of Queen St W,,,,0,,,1,43.650054,-79.800794
-8883163.3404,5411522.7517,2233,00091690,3878,Queen St e/of Royal West Dr,,,,0,,,1,43.650553,-79.798814
-8881306.5313,5413926.3402,2234,00092000,3774,Chinguacousy - Zum Queen West Station Stop WB,,,,0,,,1,43.666174,-79.782134
-8884962.5973,5412975.2008,2235,00092300,3813,Royal West Dr at Williams Pkwy W,,,,0,,,1,43.659993,-79.814977
-8880074.1132,5415365.6229,2236,00092465,3824,McLaughlin - Zum Queen West Station Stop EB,,,,0,,,1,43.675526,-79.771063
-8880481.2086,5414865.7268,2237,00092470,3823,Queen St W w/of Academic Dr,,,,0,,,1,43.672278,-79.774720
-8882954.2824,5411793.3761,2238,00092475,3817,Queen St opp Elbern Markell Dr,,,,0,,,1,43.652312,-79.796936
-8882784.6315,5412005.6964,2239,00092480,3818,Queen St W w/of Links Lane,,,,0,,,1,43.653692,-79.795412
-8882454.3466,5412434.9677,2240,00092485,3819,Creditview - Zum Queen West Station Stop EB,,,,0,,,1,43.656482,-79.792445
-8881990.2556,5413011.2072,2241,00092490,3820,Queen St W w/of Angelgate Rd,,,,0,,,1,43.660227,-79.788276
-8881656.4084,5413428.8302,2242,00092495,3821,James Potter - Zum Queen West Station Stop EB,,,,0,,,1,43.662941,-79.785277
-8880088.9187,5408791.258,2243,00093000,3827,Financial Dr n/of Steeles Ave,,,,0,,,1,43.632796,-79.771196
-8880328.2556,5408914.6093,2244,00093005,3828,Financial Dr n/of Antamina St,,,,0,,,1,43.633598,-79.773346
-8876539.608,5405356.847,2245,00093020,3845,Financial Dr at 6701 Financial Dr,,,,0,,,1,43.610462,-79.739312
-8876797.9806,5405228.6234,2246,00093025,3846,Financial Dr at 6745 Financial Dr,,,,0,,,1,43.609628,-79.741633
-8877173.4612,5405203.8706,2247,00093030,3847,Financial Dr at 6897 Financial Dr,,,,0,,,1,43.609467,-79.745006
-8877538.2552,5405415.1171,2248,00093035,3848,Financial Dr s/of Derry Rd,,,,0,,,1,43.610841,-79.748283
-8877986.8727,5406259.844,2249,00093040,3849,Financial Dr s/of Westbridge Way,,,,0,,,0,43.616335,-79.752313
-8878745.0698,5407412.9731,2250,00093045,3850,Financial Dr s/of Grouse Lane,,,,0,,,1,43.623834,-79.759124
-8879055.9851,5407729.7667,2251,00093050,3851,Financial Dr s/of Hallstone Rd,,,,0,,,1,43.625894,-79.761917
-8879293.6522,5407973.213,2252,00093055,3852,Financial Dr s/of Miner St,,,,0,,,1,43.627477,-79.764052
-8879782.7901,5408461.9704,2253,00093060,3853,Financial Dr s/of Cooperage St,,,,0,,,1,43.630655,-79.768446
-8880906.449,5409098.1012,2254,00093505,3833,Financial Dr n/of Plentywood Dr,,,,0,,,1,43.634791,-79.778540
-8880734.9057,5408921.2229,2255,00093510,3834,Financial Dr n/of Shediac Rd,,,,0,,,1,43.633641,-79.776999
-8880523.176,5408886.9243,2256,00093515,3835,Financial Dr n/of Olivia Marie Rd,,,,0,,,1,43.633418,-79.775097
-8880291.5202,5408879.0803,2257,00093520,3836,Financial Dr opp Antamina St,,,,0,,,1,43.633367,-79.773016
-8881094.3563,5407044.2145,2258,00093530,3838,Hereford St s/of Steeles Ave,,,,0,,,0,43.621436,-79.780228
-8880541.989,5406657.4797,2259,00093535,3839,Edgeware Rd e/of Hereford St,,,,0,,,0,43.618921,-79.775266
-8880281.6127,5406981.0134,2260,00093540,3840,Edgeware Rd w/of Ironbridge Rd,,,,0,,,0,43.621025,-79.772927
-8879761.1941,5407034.5267,2261,00093545,3841,Mississauga Rd n/of Hereford St,,,,0,,,1,43.621373,-79.768252
-8877664.1575,5405507.8273,2262,00093550,3842,Derry Rd w/of Financial Dr,,,,0,,,1,43.611444,-79.749414
-8877139.1748,5405876.8321,2263,00093555,3843,Derry Rd w/of Creditview Rd,,,,0,,,1,43.613844,-79.744698
-8876554.9701,5405688.7916,2264,00093560,3844,Financial Dr s/of Creditview Rd,,,,0,,,1,43.612621,-79.739450
-8873302.4373,5430447.1019,2265,00093800,3854,Castlemore Rd e/of Goreway Dr,,,,0,,,1,43.773433,-79.710232
-8872163.6389,5431744.7984,2266,00093805,3855,McVean Dr s/of Castlemore Rd,,,,0,,,1,43.781850,-79.700002
-8869740.4362,5434627.766,2267,00093810,3856,Clarkway Dr s/of Castlemore Rd,,,,0,,,1,43.800545,-79.678234
-8869574.6815,5434462.7363,2268,00093815,3857,Clarkway Dr n/of Almond St,,,,0,,,1,43.799475,-79.676745
-8869338.3502,5434220.5953,2269,00093820,3858,Clarkway Dr n/of Riseborough Dr,,,,0,,,1,43.797905,-79.674622
-8869001.72,5433875.2854,2270,00093825,3859,Clarkway Dr n/of Castle Oaks Crossing,,,,0,,,1,43.795666,-79.671598
-8868751.3625,5433619.8971,2271,00093830,3860,Clarkway Dr n/of Daden Oaks Dr,,,,0,,,1,43.794010,-79.669349
-8868536.6272,5433404.7656,2272,00093835,3861,Clarkway Dr n/of Valerian St,,,,0,,,1,43.792615,-79.667420
-8868331.688,5433190.8729,2273,00093840,3862,Clarkway Dr n/of Bellchase Trail,,,,0,,,1,43.791228,-79.665579
-8868445.9018,5433359.7352,2274,00093845,3863,Clarkway Dr s/of Bluffmeadow St,,,,0,,,1,43.792323,-79.666605
-8868662.9748,5433581.3427,2275,00093850,3864,Clarkway Dr s/of Singletree Rd,,,,0,,,1,43.793760,-79.668555
-8868903.6476,5433828.0936,2276,00093855,3865,Clarkway Dr s/of Castle Oaks Crossing,,,,0,,,1,43.795360,-79.670717
-8869245.3984,5434176.6404,2277,00093860,3866,Clarkway Dr s/of Altura Way,,,,0,,,1,43.797620,-79.673787
-8869479.9486,5434418.1634,2278,00093865,3867,Clarkway Dr s/of Caliper Rd,,,,0,,,1,43.799186,-79.675894
-8869867.2291,5434675.2705,2279,00093870,3868,Castlemore Rd w/of Clarkway Dr,,,,0,,,1,43.800853,-79.679373
-8870106.7886,5434453.9451,2280,00093875,3869,Castlemore Rd opp Drummondville Dr,,,,0,,,1,43.799418,-79.681525
-8870390.542,5434115.104,2281,00093880,3870,Castlemore Rd opp Gardenbrooke Trail,,,,0,,,1,43.797221,-79.684074
-8870699.3423,5433747.1277,2282,00093885,3871,Castlemore Rd opp Bloom Dr,,,,0,,,1,43.794835,-79.686848
-8871017.2707,5433370.5301,2283,00093890,3872,Castlemore Rd e/of The Gore Rd,,,,0,,,1,43.792393,-79.689704
-8870778.2678,5427544.6355,2284,00093950,3825,Humberwest Pkwy s/of Exchange Dr,,,,0,,,1,43.754603,-79.687557
-8886460.9577,5419327.5789,2285,00094000,3784,Chinguacousy Rd s/of Earlsbridge Blvd,,,,0,,,1,43.701262,-79.828437
-8886838.2194,5419709.1471,2286,00094005,3785,Chinguacousy Rd s/of Sugarhill Dr,,,,0,,,1,43.703740,-79.831826
-8887283.4974,5420033.4462,2287,00094010,3786,Wanless Dr w/of Chinguacousy Rd,,,,0,,,1,43.705846,-79.835826
-8887687.1419,5419514.6655,2288,00094015,3826,Wanless Dr e/of Brisdale Dr - 4A,,,,0,,,1,43.702477,-79.839452
-8887178.9684,5420001.5701,2289,00094025,3788,Chinguacousy Rd s/of Wanless Dr,,,,0,,,1,43.705639,-79.834887
-8886918.926,5419736.5565,2290,00094030,3789,Chinguacousy Rd n/of Sugarhill Dr,,,,0,,,1,43.703918,-79.832551
-8881988.4745,5413686.738,2291,00094035,3790,James Potter Rd s/of Daviselm Dr,,,,0,,,1,43.664617,-79.788260
-8881585.6092,5413385.8976,2292,00094040,3791,James Potter Rd s/of Queen St W,,,,0,,,1,43.662662,-79.784641
-8881373.6569,5412857.6424,2293,00094045,3792,James Potter Rd s/of Beechmont Dr,,,,0,,,1,43.659229,-79.782737
-8881008.0837,5412179.5566,2294,00094050,3793,James Potter Rd s/of Bonnie Braes Dr,,,,0,,,1,43.654822,-79.779453
-8880616.7957,5412000.773,2295,00094055,3794,James Potter Rd s/of Arrowpoint Dr,,,,0,,,1,43.653660,-79.775938
-8880274.377,5411977.8484,2296,00094060,3795,James Potter Rd s/of Leadership Dr,,,,0,,,1,43.653511,-79.772862
-8880380.4644,5411993.234,2297,00094065,3796,James Potter Rd n/of Leadership Dr,,,,0,,,1,43.653611,-79.773815
-8880716.9833,5412080.779,2298,00094070,3797,James Potter btwn Bittersweet Rd and Ingleside Rd,,,,0,,,1,43.654180,-79.776838
-8881113.392,5412271.7192,2299,00094075,3798,James Potter Rd n/of Bonnie Braes Dr,,,,0,,,1,43.655421,-79.780399
-8881347.9421,5412992.7423,2300,00094080,3799,James Potter Rd n/of Timbercrove Rd,,,,0,,,1,43.660107,-79.782506
-8881694.1457,5413564.554,2301,00094085,3800,James Potter Rd n/of Queen St W,,,,0,place_JPQU,,1,43.663823,-79.785616
-8882057.0473,5413724.5938,2302,00094090,3801,James Potter Rd s/of Daviselm Dr,,,,0,,,1,43.664863,-79.788876
-8884337.0931,5413884.6363,2303,00094100,3782,Williams Pkwy e/of Brentwick Dr,,,,0,,,1,43.665903,-79.809358
-8882152.4481,5417605.6372,2304,00094105,3783,McLaughlin Rd at 9720 McLaughlin Rd,,,,0,,,1,43.690078,-79.789733
-8879803.9408,5412296.337,2305,00094115,3877,Dusk Dr e/of Hatton Crt,,,,0,,,1,43.655581,-79.768636
-8869220.5742,5433600.003,2306,14090101,3901,Castle Oaks Crossing e/of Long Branch Trail,,,,0,,,1,43.793881,-79.673564
-8869502.6578,5433369.7591,2307,14090102,3902,Castle Oaks Crossing opp Bellchase Trail,,,,0,,,1,43.792388,-79.676098
-8869775.9471,5433215.2382,2308,14090103,3903,Castle Oaks Crossing e/of Gardenbrook Trail,,,,0,,,1,43.791386,-79.678553
-8869608.7452,5430950.3096,2309,14090104,3904,Westbrook Ave s/of Cottrelle Blvd,,,,0,,,0,43.776697,-79.677051
-8869801.2166,5431125.7604,2310,14090105,3905,Skyvalley Dr s/of Heathbrook Ave,,,,0,,,0,43.777835,-79.678780
-8867268.0303,5424497.027,2311,14090107,3907,Steeles Ave w/of Paget Rd,,,,0,,,1,43.734825,-79.656024
-8866835.9994,5424377.6271,2312,14090108,3908,Paget Rd n/of Kenview Blvd,,,,0,,,1,43.734050,-79.652143
-8868631.8054,5421951.9099,2313,14090109,3909,Production Rd at Production Rd cul-de-sac,,,,0,,,1,43.718303,-79.668275
-8868328.1258,5422262.2712,2314,14090110,3910,Production Rd w/of Airport Rd,,,,0,,,1,43.720318,-79.665547
-8868016.4312,5422621.4717,2315,14090111,3911,Driver Rd w/of Pedigree Crt,,,,0,,,1,43.722650,-79.662747
-8867933.1643,5422762.1059,2316,14090112,3912,Driver Rd at 30 Driver Rd,,,,0,,,1,43.723563,-79.661999
-8868251.872,5422383.3381,2317,14090113,3913,Driver Rd e/of Airport Rd,,,,0,,,1,43.721104,-79.664862
-8875137.2051,5412067.3933,2318,14090114,3914,Cherrytree Dr n/of Rembrandt Crt (N),,,,0,,,0,43.654093,-79.726714
-8874835.8632,5411910.1517,2319,14090115,3915,Cherrytree Dr n/of Waterloo Crt,,,,0,,,0,43.653071,-79.724007
-8874585.5057,5411759.8361,2320,14090116,3916,Cherrytree Dr n/of Sparrow Crt,,,,0,,,1,43.652094,-79.721758
-8874433.7772,5412188.6343,2321,14090117,3917,Cherrytree Dr s/of Redwood Place,,,,0,,,1,43.654881,-79.720395
-8874756.4924,5412352.1891,2322,14090118,3918,Cherrytree Dr n/of 20 Cherrytree Dr,,,,0,,,1,43.655944,-79.723294
-8883096.66,5423444.5124,2323,14090119,3919,Heart Lake Terminal Route 23 EB Stop,,,,0,place_HTLK,,1,43.727993,-79.798215
-8885873.0794,5415319.4491,2324,14090120,3920,Mount Pleasant Village - Route 26 Stop,,,,0,place_MPVL,,1,43.675226,-79.823156
-8887572.0375,5417149.1856,2325,14090125,3925,Robert Parkinson Dr n/of Sandalwood Pkwy,,,,0,,,1,43.687113,-79.838418
-8887814.4914,5417482.1698,2326,14090126,3926,Robert Parkinson Dr s/of Tribune Dr,,,,0,,,1,43.689276,-79.840596
-8874175.2934,5429467.2825,2327,14090129,3928,Castlemore Rd e/of Humberwest Pkwy,,,,0,,,1,43.767077,-79.718073
-8875034.4572,5429886.884,2328,14090130,3929,Humberwest Pkwy s/of Fairlawn Blvd,,,,0,,,1,43.769799,-79.725791
-8874535.4119,5429699.5871,2329,14090131,3930,Humberwest Pkwy s/of Crystal Hill Dr,,,,0,,,1,43.768584,-79.721308
-8885832.2252,5415261.4243,2330,14090132,3888,Mount Pleasant GO Station - 5/5A/505 Zum Bovaird,,,,0,place_MPGO,,1,43.674849,-79.822789
