X,Y,OBJECTID,stop_id,stop_code,stop_name,stop_desc,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,stop_lat,stop_lon,CLEANED_STOP_NAME_,CLEANED_STOP_LAT_,CLEANED_STOP_LON_
-8888369.9756,5418642.0894,2424,15051808,3951.0,Wanless Dr e/of Creditview Rd - 4A,,,,0,,,1,43.69681,-79.845586,Wanless Dr e/of Creditview Rd - 4A,43.69681,-79.845586
-8888359.5116,5418515.9908,2425,15051809,3952.0,Creditview Rd s/of Wanless Dr,,,,0,,,1,43.695991,-79.845492,Creditview Rd s/of Wanless Dr,43.695991,-79.845492
-8871985.639,5432060.8862,2426,15051810,3953.0,Castlemore Rd e/of Honeyview Trail,,,,0,,,1,43.7839,-79.698403,Castlemore Rd e/of Honeyview Trail,43.7839,-79.698403
-8871459.9884,5432751.2287,2427,15062901,3954.0,Castlemore Rd w/of Julian Dr,,,,0,,,1,43.788377,-79.693681,Castlemore Rd w/of Julian Dr,43.788377,-79.693681
-8881499.448,5427809.1028,2428,15090504,3347.0,Dixie Rd s/of Dolbyhill Dr,,,,0,,,1,43.756319,-79.783867,Dixie Rd s/of Dolbyhill Dr,43.756319,-79.783867
-8869002.054,5429146.1969,2429,15090700,2247.0,Don Minaker Dr n/of Ebenezer Rd,,,,0,,,0,43.764994,-79.671601,Don Minaker Dr n/of Ebenezer Rd,43.764994,-79.671601
-8868805.6864,5428910.0527,2430,15090701,2248.0,Cherrycrest Dr n/of Queen St,,,,0,,,1,43.763462,-79.669837,Cherrycrest Dr n/of Queen St,43.763462,-79.669837
-8869747.4493,5431812.6407,2431,15090702,2249.0,Panahill Dr w/of The Gore Rd,,,,0,,,0,43.78229,-79.678297,Panahill Dr w/of The Gore Rd,43.78229,-79.678297
-8869554.5326,5432058.8817,2432,15090703,2250.0,Gardenbrooke Tr w/of Freedom Oaks Tr,,,,0,,,1,43.783887,-79.676564,Gardenbrooke Tr w/of Freedom Oaks Tr,43.783887,-79.676564
-8869406.923,5432234.1994,2433,15090704,2251.0,Gardenbrooke Tr w/of Thorndale Rd,,,,0,,,1,43.785024,-79.675238,Gardenbrooke Tr w/of Thorndale Rd,43.785024,-79.675238
-8869333.3408,5432641.5908,2434,15090705,2252.0,Gardenbrooke Tr opp Toddville Rd,,,,0,,,1,43.787666,-79.674577,Gardenbrooke Tr opp Toddville Rd,43.787666,-79.674577
-8869459.3545,5432811.985,2435,15090706,2310.0,Gardenbrooke Tr opp Penelope St,,,,0,,,1,43.788771,-79.675709,Gardenbrooke Tr opp Penelope St,43.788771,-79.675709
-8869589.7096,5432993.4853,2436,15090707,2311.0,Gardenbrooke Tr opp Mulgrave St,,,,0,,,1,43.789948,-79.67688,Gardenbrooke Tr opp Mulgrave St,43.789948,-79.67688
-8869808.0071,5433216.3177,2437,15090708,2312.0,Gardenbrooke Tr n/of Castle Oaks Crossing,,,,0,,,1,43.791393,-79.678841,Gardenbrooke Tr n/of Castle Oaks Crossing,43.791393,-79.678841
-8870120.9262,5433670.4807,2438,15090709,2313.0,Gardenbrooke Tr opp Academy Dr,,,,0,,,1,43.794338,-79.681652,Gardenbrooke Tr opp Academy Dr,43.794338,-79.681652
-8870241.3739,5433912.1446,2439,15090710,2314.0,Gardenbrooke Tr opp Snowpass St,,,,0,,,1,43.795905,-79.682734,Gardenbrooke Tr opp Snowpass St,43.795905,-79.682734
-8879648.0935,5411741.8353,2441,15090712,2316.0,James Potter Rd n/of Fahey Dr,,,,0,,,1,43.651977,-79.767236,James Potter Rd n/of Fahey Dr,43.651977,-79.767236
-8879262.7054,5411438.1351,2442,15090713,2317.0,James Potter Rd opp Young Dr,,,,0,,,1,43.650003,-79.763774,James Potter Rd opp Young Dr,43.650003,-79.763774
-8878267.0639,5410855.6863,2443,15090714,2471.0,Steeles Ave w/of Mavis Rd,,,,0,,,1,43.646217,-79.75483,Steeles Ave w/of Mavis Rd,43.646217,-79.75483
-8877331.0896,5410153.4428,2444,15090715,2472.0,Mavis Rd s/of Ray Lawson Blvd,,,,0,,,1,43.641652,-79.746422,Mavis Rd s/of Ray Lawson Blvd,43.641652,-79.746422
-8875206.2232,5409399.5712,2445,15090716,2473.0,Mavis Rd s/of Knotty Pines Grove,,,,0,,,1,43.636751,-79.727334,Mavis Rd s/of Knotty Pines Grove,43.636751,-79.727334
-8874983.9182,5409228.8395,2446,15090717,2474.0,Mavis Rd n/of Envoy Dr,,,,0,,,1,43.635641,-79.725337,Mavis Rd n/of Envoy Dr,43.635641,-79.725337
-8874057.74,5409307.2834,2447,15090718,2475.0,Derry Rd w/of McLaughlin Rd,,,,0,,,1,43.636151,-79.717017,Derry Rd w/of McLaughlin Rd,43.636151,-79.717017
-8873194.1234,5410380.647,2448,15090719,2476.0,Derry Rd w/of Maritz Dr,,,,0,,,1,43.643129,-79.709259,Derry Rd w/of Maritz Dr,43.643129,-79.709259
-8872859.497,5410774.4603,2449,15090720,2522.0,Derry Rd w/of Hurontario St,,,,0,,,1,43.645689,-79.706253,Derry Rd w/of Hurontario St,43.645689,-79.706253
-8874028.2403,5409430.1801,2450,15090721,2523.0,Derry Rd e/of McLaughlin Rd,,,,0,,,1,43.63695,-79.716752,Derry Rd e/of McLaughlin Rd,43.63695,-79.716752
-8874901.5417,5409219.7647,2451,15090722,2524.0,Mavis Rd s/of Kaiser Dr,,,,0,,,1,43.635582,-79.724597,Mavis Rd s/of Kaiser Dr,43.635582,-79.724597
-8875269.564,5409493.8594,2452,15090723,2525.0,Mavis Rd s/of Twain Ave,,,,0,,,1,43.637364,-79.727903,Mavis Rd s/of Twain Ave,43.637364,-79.727903
-8877335.4311,5410204.6671,2453,15090724,2526.0,Mavis Rd s/of Ray Lawson Blvd,,,,0,,,1,43.641985,-79.746461,Mavis Rd s/of Ray Lawson Blvd,43.641985,-79.746461
-8877679.5196,5410427.8729,2454,15090725,2527.0,Mavis Rd s/of Clementine Dr,,,,0,,,1,43.643436,-79.749552,Mavis Rd s/of Clementine Dr,43.643436,-79.749552
-8879245.6735,5411463.6738,2455,15090726,2528.0,James Potter Rd s/of Young Dr,,,,0,,,1,43.650169,-79.763621,James Potter Rd s/of Young Dr,43.650169,-79.763621
-8879577.183,5411700.6029,2456,15090727,2529.0,James Potter Rd opp Fahey Dr,,,,0,,,1,43.651709,-79.766599,James Potter Rd opp Fahey Dr,43.651709,-79.766599
-8879827.8745,5411961.5396,2457,15090728,2530.0,James Potter Rd s/of Dusk Dr,,,,0,,,1,43.653405,-79.768851,James Potter Rd s/of Dusk Dr,43.653405,-79.768851
-8872745.7285,5427452.6285,2458,15090729,2531.0,Spar Dr s/of Williams Pkwy,,,,0,,,0,43.754006,-79.705231,Spar Dr s/of Williams Pkwy,43.754006,-79.705231
-8872495.3709,5427223.925,2459,15090730,2532.0,Spar Dr n/of Ward Rd,,,,0,,,0,43.752522,-79.702982,Spar Dr n/of Ward Rd,43.752522,-79.702982
-8872000.5558,5427743.2935,2460,15090731,2533.0,Ward Rd at 73 Ward Rd,,,,0,,,0,43.755892,-79.698537,Ward Rd at 73 Ward Rd,43.755892,-79.698537
-8872322.8257,5428555.5396,2461,15090732,2534.0,Edvac Dr n/of Williams Pkwy,,,,0,,,0,43.761162,-79.701432,Edvac Dr n/of Williams Pkwy,43.761162,-79.701432
-8872678.4915,5428712.4485,2462,15090733,2535.0,Edvac Dr at 13 Edvac Dr,,,,0,,,0,43.76218,-79.704627,Edvac Dr at 13 Edvac Dr,43.76218,-79.704627
-8872951.4469,5428710.4448,2463,15090734,2536.0,Automatic Rd w/of Edvac Dr,,,,0,,,1,43.762167,-79.707079,Automatic Rd w/of Edvac Dr,43.762167,-79.707079
-8873164.2898,5428436.8578,2464,15090735,2537.0,Automatic Rd at 38 Automatic Rd,,,,0,,,0,43.760392,-79.708991,Automatic Rd at 38 Automatic Rd,43.760392,-79.708991
-8873356.7612,5428194.5668,2465,15090736,2538.0,Automatic Rd at 26 Automatic Rd,,,,0,,,0,43.75882,-79.71072,Automatic Rd at 26 Automatic Rd,43.75882,-79.71072
-8873360.1007,5427902.9628,2466,15090737,2539.0,Automatic Rd at 16 Automatic Rd,,,,0,,,0,43.756928,-79.71075,Automatic Rd at 16 Automatic Rd,43.756928,-79.71075
-8873153.6031,5427691.5095,2467,15090738,2576.0,Automatic Rd at 6 Automatic Rd,,,,0,,,0,43.755556,-79.708895,Automatic Rd at 6 Automatic Rd,43.755556,-79.708895
-8874535.3006,5408824.0182,2468,15090739,2577.0,Derry Rd e/of Mavis Rd,,,,0,,,1,43.633009,-79.721307,Derry Rd e/of Mavis Rd,43.633009,-79.721307
-8873704.6346,5409747.0428,2469,15090740,2578.0,Derry Rd w/of St. Barbara Blvd,,,,0,,,0,43.63901,-79.713845,Derry Rd w/of St. Barbara Blvd,43.63901,-79.713845
-8873702.5195,5409834.4127,2470,15090741,2579.0,Derry Rd e/of St. Barbara Blvd,,,,0,,,0,43.639578,-79.713826,Derry Rd e/of St. Barbara Blvd,43.639578,-79.713826
-8874590.9604,5408854.0101,2471,15090742,2580.0,Derry Rd e/of Mavis Rd,,,,0,,,1,43.633204,-79.721807,Derry Rd e/of Mavis Rd,43.633204,-79.721807
-8872314.9221,5427367.2493,2472,15090743,2581.0,Ward Rd e/of Spar Dr,,,,0,,,0,43.753452,-79.701361,Ward Rd e/of Spar Dr,43.753452,-79.701361
-8873136.2373,5410528.0173,2473,15090744,1476.0,Derry Rd e/of Derrycrest Dr,,,,0,,,0,43.644087,-79.708739,Derry Rd e/of Derrycrest Dr,43.644087,-79.708739
-8879388.1625,5427008.1723,2474,15090745,2582.0,Fernforest Dr s/of Sahara Trail,,,,0,,,1,43.751122,-79.764901,Fernforest Dr s/of Sahara Trail,43.751122,-79.764901
-8879637.6295,5427259.6788,2475,15090746,2583.0,Fernforest Dr n/of Dewside Dr,,,,0,,,1,43.752754,-79.767142,Fernforest Dr n/of Dewside Dr,43.752754,-79.767142
-8880986.3764,5427884.7764,2476,15090750,2585.0,Countryside Dr e/of Blackstone River Dr,,,,0,,,1,43.75681,-79.779258,Countryside Dr e/of Blackstone River Dr,43.75681,-79.779258
-8886482.5536,5415468.7452,2477,15090756,2706.0,Ganton Heights e/of Creditview Rd,,,,0,,,1,43.676196,-79.828631,Ganton Heights e/of Creditview Rd,43.676196,-79.828631
-8887059.2999,5415585.2594,2478,15090757,2707.0,Veterans Dr s/of Aylesbury Dr,,,,0,,,1,43.676953,-79.833812,Veterans Dr s/of Aylesbury Dr,43.676953,-79.833812
-8887553.0019,5415919.4186,2479,15090758,2708.0,Veterans Dr opp Tysonville Cir,,,,0,,,1,43.679124,-79.838247,Veterans Dr opp Tysonville Cir,43.679124,-79.838247
-8887895.3093,5416244.0464,2480,15090759,2709.0,Veterans Dr n/of Battalion Rd,,,,0,,,1,43.681233,-79.841322,Veterans Dr n/of Battalion Rd,43.681233,-79.841322
-8888070.9715,5417755.2782,2481,15090760,2710.0,Robert Parkinson Dr n/of Buick Blvd,,,,0,,,1,43.69105,-79.8429,Robert Parkinson Dr n/of Buick Blvd,43.69105,-79.8429
-8888243.628,5417893.0671,2482,15090761,2711.0,Robert Parkinson Dr s/of Bannister Cres,,,,0,,,1,43.691945,-79.844451,Robert Parkinson Dr s/of Bannister Cres,43.691945,-79.844451
-8888462.4821,5418158.1817,2483,15090762,2712.0,Robert Parkinson Dr s/of Polstar Rd,,,,0,,,1,43.693667,-79.846417,Robert Parkinson Dr s/of Polstar Rd,43.693667,-79.846417
-8888613.7653,5418299.2098,2484,15090763,2713.0,Robert Parkinson Dr s/of Wanless Dr,,,,0,,,1,43.694583,-79.847776,Robert Parkinson Dr s/of Wanless Dr,43.694583,-79.847776
-8888920.7845,5418571.2646,2485,15090764,2714.0,Robert Parkinson Dr s/of Remembrance Rd,,,,0,,,1,43.69635,-79.850534,Robert Parkinson Dr s/of Remembrance Rd,43.69635,-79.850534
-8888439.7729,5418115.8429,2486,15090767,2717.0,Robert Parkinson Dr s/of Eckford Lane,,,,0,,,1,43.693392,-79.846213,Robert Parkinson Dr s/of Eckford Lane,43.693392,-79.846213
-8888271.0126,5417894.4527,2487,15090768,2718.0,Robert Parkinson Dr n/of Allium Rd,,,,0,,,1,43.691954,-79.844697,Robert Parkinson Dr n/of Allium Rd,43.691954,-79.844697
-8888078.4299,5417735.1104,2488,15090769,2719.0,Robert Parkinson Dr n/of Buick Blvd,,,,0,,,1,43.690919,-79.842967,Robert Parkinson Dr n/of Buick Blvd,43.690919,-79.842967
-8887855.4569,5417516.0385,2489,15090770,2720.0,Robert Parkinson Dr n/of Giltspur Rd,,,,0,,,1,43.689496,-79.840964,Robert Parkinson Dr n/of Giltspur Rd,43.689496,-79.840964
-8887740.4639,5417299.281,2490,15090771,2721.0,Robert Parkinson Dr n/of Killick Rd,,,,0,,,1,43.688088,-79.839931,Robert Parkinson Dr n/of Killick Rd,43.688088,-79.839931
-8887858.1286,5416159.0787,2491,15090773,2723.0,Veterans Dr s/of Dufay Rd,,,,0,,,1,43.680681,-79.840988,Veterans Dr s/of Dufay Rd,43.680681,-79.840988
-8887518.3815,5415883.4009,2492,15090774,2724.0,Veterans Dr s/of Tysonville Cir,,,,0,,,1,43.67889,-79.837936,Veterans Dr s/of Tysonville Cir,43.67889,-79.837936
-8887113.0672,5415598.8041,2493,15090775,2725.0,Veterans Dr n/of Dublin Rd,,,,0,,,1,43.677041,-79.834295,Veterans Dr n/of Dublin Rd,43.677041,-79.834295
-8886411.3092,5415453.6616,2494,15090776,2761.0,Ganton Heights w/of Butterworth Rd,,,,0,,,1,43.676098,-79.827991,Ganton Heights w/of Butterworth Rd,43.676098,-79.827991
-8886543.668,5416695.8353,2495,15090777,2762.0,Creditview Rd opp Aylesbury Dr,,,,0,,,1,43.684168,-79.82918,Creditview Rd opp Aylesbury Dr,43.684168,-79.82918
-8875709.7212,5432697.1035,2496,15090778,2763.0,Goreway Dr n/of Jacksonville Dr,,,,0,,,0,43.788026,-79.731857,Goreway Dr n/of Jacksonville Dr,43.788026,-79.731857
-8875885.3834,5432361.1025,2497,15090780,2765.0,Bloomsbury Ave s/of Jacksonville Dr,,,,0,,,1,43.785847,-79.733435,Bloomsbury Ave s/of Jacksonville Dr,43.785847,-79.733435
-8861521.8295,5423590.859,2498,15090801,4226.0,Humber College Terminal - Route 50 / 50A Stop,,,,0,,,1,43.728943,-79.604405,Humber College Terminal - Route 50 / 50A Stop,43.728943,-79.604405
-8861619.0114,5423623.5177,2499,15090802,4227.0,Humber College Terminal- Zum Steeles 511/511A/511C,,,,0,,,1,43.729155,-79.605278,Humber College Terminal- Zum Steeles 511/511A/511C,43.729155,-79.605278
-8861579.3817,5423602.1047,2500,15090803,4228.0,Humber College Terminal - Route 11/11A Stop,,,,0,,,1,43.729016,-79.604922,Humber College Terminal - Route 11/11A Stop,43.729016,-79.604922
-8885326.5007,5412720.0825,2501,15090804,1007.0,Williams - Zum Queen West Station Stop SB,,,,0,,,1,43.658335,-79.818246,Williams - Zum Queen West Station Stop SB,43.658335,-79.818246
-8884961.5954,5412350.4966,2502,15090805,1091.0,Mississauga Rd opp Credit Ridge Commons,,,,0,,,0,43.655933,-79.814968,Mississauga Rd opp Credit Ridge Commons,43.655933,-79.814968
-8884607.8221,5411999.0806,2503,15090806,1092.0,Mississauga Rd s/of Settlers Field Rd,,,,0,,,1,43.653649,-79.81179,Mississauga Rd s/of Settlers Field Rd,43.653649,-79.81179
-8884108.9995,5411497.8282,2504,15090807,1093.0,Mississauga Rd s/of Ostrander Blvd,,,,0,,,1,43.650391,-79.807309,Mississauga Rd s/of Ostrander Blvd,43.650391,-79.807309
-8883564.4245,5410999.2182,2505,15090808,1094.0,Mississauga Rd s/of Queen St,,,,0,,,1,43.64715,-79.802417,Mississauga Rd s/of Queen St,43.64715,-79.802417
-8883237.7018,5410606.0107,2506,15090809,1095.0,Mississauga Rd n/of Embleton Rd,,,,0,,,1,43.644594,-79.799482,Mississauga Rd n/of Embleton Rd,43.644594,-79.799482
-8882231.0397,5409569.9983,2507,15090810,1096.0,Mississauga Rd n/of Lionhead Golf Club Rd,,,,0,,,0,43.637859,-79.790439,Mississauga Rd n/of Lionhead Golf Club Rd,43.637859,-79.790439
-8880896.5416,5408223.894,2508,15090811,1097.0,Mississauga Rd s/of Olivia Marie Rd,,,,0,,,1,43.629107,-79.778451,Mississauga Rd s/of Olivia Marie Rd,43.629107,-79.778451
-8877926.6489,5405947.8673,2509,15090814,1257.0,Meadowvale Rd w/of Financial Dr,,,,0,,,0,43.614306,-79.751772,Meadowvale Rd w/of Financial Dr,43.614306,-79.751772
-8878251.4792,5405721.5408,2510,15090815,1258.0,Meadowvale Rd e/of Mississauga Rd,,,,0,,,1,43.612834,-79.75469,Meadowvale Rd e/of Mississauga Rd,43.612834,-79.75469
-8879618.0372,5406987.0106,2511,15090816,1259.0,Mississauga Rd s/of Hallstone Rd,,,,0,,,1,43.621064,-79.766966,Mississauga Rd s/of Hallstone Rd,43.621064,-79.766966
-8879954.89,5407309.3256,2512,15090817,1260.0,Mississauga Rd opp Edgeware Rd,,,,0,,,1,43.62316,-79.769992,Mississauga Rd opp Edgeware Rd,43.62316,-79.769992
-8880645.5161,5408039.1891,2513,15090818,1261.0,Mississauga Rd n/of Steeles,,,,0,,,1,43.627906,-79.776196,Mississauga Rd n/of Steeles,43.627906,-79.776196
-8880975.8011,5408379.535,2514,15090819,1262.0,Mississauga Rd n/of Olivia Marie Rd,,,,0,,,1,43.630119,-79.779163,Mississauga Rd n/of Olivia Marie Rd,43.630119,-79.779163
-8881482.4161,5408885.3863,2515,15090820,1263.0,Mississauga Rd n/of Wardsville Dr,,,,0,,,1,43.633408,-79.783714,Mississauga Rd n/of Wardsville Dr,43.633408,-79.783714
-8881851.5515,5409254.6798,2516,15090821,1264.0,Mississauga Rd n/of Financial Dr,,,,0,,,1,43.635809,-79.78703,Mississauga Rd n/of Financial Dr,43.635809,-79.78703
-8882223.6926,5409623.9881,2517,15090822,1265.0,Mississauga Rd n/of Lionhead Golf Club Rd,,,,0,,,1,43.63821,-79.790373,Mississauga Rd n/of Lionhead Golf Club Rd,43.63821,-79.790373
-8883133.952,5410543.2468,2518,15090823,1266.0,Mississauga Rd opp Embleton Rd,,,,0,,,1,43.644186,-79.79855,Mississauga Rd opp Embleton Rd,43.644186,-79.79855
-8883506.2044,5411015.2176,2519,15090824,1267.0,Mississauga Rd s/of Queen St,,,,0,,,1,43.647254,-79.801894,Mississauga Rd s/of Queen St,43.647254,-79.801894
-8884173.2308,5411627.3696,2520,15090825,1268.0,Mississauga Rd n/of Adamsville Rd,,,,0,,,1,43.651233,-79.807886,Mississauga Rd n/of Adamsville Rd,43.651233,-79.807886
-8885299.8954,5412764.5507,2521,15090826,1269.0,Williams - Zum Queen West Station Stop NB,,,,0,,,1,43.658624,-79.818007,Williams - Zum Queen West Station Stop NB,43.658624,-79.818007
-8879723.9021,5412488.3587,2522,15090838,1322.0,Chinguacousy Rd n/of Drinkwater Rd,,,,0,,,1,43.656829,-79.767917,Chinguacousy Rd n/of Drinkwater Rd,43.656829,-79.767917
-8880757.5036,5413467.4543,2523,15090839,1323.0,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,,,,0,,,1,43.663192,-79.777202,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,43.663192,-79.777202
-8880123.0938,5412823.3292,2524,15090840,1324.0,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,,,,0,,,1,43.659006,-79.771503,Chinguacousy Rd btwn Bonnie Braes Dr & Dusk Dr,43.659006,-79.771503
-8875276.9111,5431876.3204,2525,15090843,1327.0,Bloomsbury Ave n/of Latania Blvd,,,,0,,,0,43.782703,-79.727969,Bloomsbury Ave n/of Latania Blvd,43.782703,-79.727969
-8875614.9884,5432137.8282,2526,15090844,1328.0,Bloomsbury Ave s/of Richgrove Dr,,,,0,,,1,43.784399,-79.731006,Bloomsbury Ave s/of Richgrove Dr,43.784399,-79.731006
-8875717.1796,5432618.4606,2527,15090845,1329.0,Jacksonville Dr w/of Goreway Dr,,,,0,,,0,43.787516,-79.731924,Jacksonville Dr w/of Goreway Dr,43.787516,-79.731924
-8875432.4244,5429804.5654,2528,15090846,1330.0,Humberwest Pkwy e/of Airport Rd,,,,0,,,1,43.769265,-79.729366,Humberwest Pkwy e/of Airport Rd,43.769265,-79.729366
-8874273.8111,5429499.8078,2529,15090847,1331.0,Humberwest Pkwy n/of Castlemore Rd,,,,0,,,1,43.767288,-79.718958,Humberwest Pkwy n/of Castlemore Rd,43.767288,-79.718958
-8874591.6283,5429811.194,2530,15090848,1332.0,Humberwest Pkwy n/of Crystal Hill Dr,,,,0,,,1,43.769308,-79.721813,Humberwest Pkwy n/of Crystal Hill Dr,43.769308,-79.721813
-8875183.7366,5429933.4391,2531,15090849,1333.0,Humberwest Pkwy w/of Fairlawn Blvd,,,,0,,,1,43.770101,-79.727132,Humberwest Pkwy w/of Fairlawn Blvd,43.770101,-79.727132
-8875460.6995,5429838.171,2532,15090850,1334.0,Humberwest Pkwy e/of Airport Rd,,,,0,,,1,43.769483,-79.72962,Humberwest Pkwy e/of Airport Rd,43.769483,-79.72962
-8874373.4421,5412762.5504,2533,15090856,1471.0,Havelock Dr n/of Merganser Cres (N),,,,0,,,0,43.658611,-79.719853,Havelock Dr n/of Merganser Cres (N),43.658611,-79.719853
-8874073.9926,5412568.9844,2534,15090857,1472.0,Havelock Dr w/of Kesteven Cres (W),,,,0,,,0,43.657353,-79.717163,Havelock Dr w/of Kesteven Cres (W),43.657353,-79.717163
-8873787.6789,5412874.1066,2535,15090858,1473.0,Havelock Dr w/of Plover Place,,,,0,,,0,43.659336,-79.714591,Havelock Dr w/of Plover Place,43.659336,-79.714591
-8873987.72,5413210.3221,2536,15090859,1474.0,Havelock Dr s/of Bloomingdale Dr,,,,0,,,0,43.661521,-79.716388,Havelock Dr s/of Bloomingdale Dr,43.661521,-79.716388
-8878339.0876,5410999.8336,2537,15090860,1475.0,Chinguacousy Rd n/of Steeles Ave,,,,0,,,1,43.647154,-79.755477,Chinguacousy Rd n/of Steeles Ave,43.647154,-79.755477
-8879031.6062,5411307.2117,2538,15090862,1477.0,Charolais Blvd e/of James Potter Rd,,,,0,,,1,43.649152,-79.761698,Charolais Blvd e/of James Potter Rd,43.649152,-79.761698
-8879768.4299,5412312.1848,2539,15090863,1478.0,Dusk Dr w/of Chinguacousy Rd,,,,0,,,1,43.655684,-79.768317,Dusk Dr w/of Chinguacousy Rd,43.655684,-79.768317
-8879375.4721,5413202.6282,2540,15090864,1479.0,Drinkwater Rd n/of Vivians Cres (N),,,,0,,,1,43.661471,-79.764787,Drinkwater Rd n/of Vivians Cres (N),43.661471,-79.764787
-8879546.2362,5413388.9752,2541,15090865,1480.0,Drinkwater Rd s/of Ripley Cres (S),,,,0,,,1,43.662682,-79.766321,Drinkwater Rd s/of Ripley Cres (S),43.662682,-79.766321
-8879812.6237,5413562.0919,2542,15090866,1481.0,Drinkwater Rd n/of White Tail Cres (S),,,,0,,,1,43.663807,-79.768714,Drinkwater Rd n/of White Tail Cres (S),43.663807,-79.768714
-8880084.132,5413872.9408,2543,15090867,1482.0,Drinkwater Rd s/of Sunley Cres (N),,,,0,,,1,43.665827,-79.771153,Drinkwater Rd s/of Sunley Cres (N),43.665827,-79.771153
-8880205.0249,5414076.5371,2544,15090868,1483.0,Drinkwater Rd opp Herkes Dr,,,,0,,,1,43.66715,-79.772239,Drinkwater Rd opp Herkes Dr,43.66715,-79.772239
-8880359.5364,5414279.5223,2545,15090869,1484.0,Drinkwater Rd s/of McCleave Cres (N),,,,0,,,1,43.668469,-79.773627,Drinkwater Rd s/of McCleave Cres (N),43.668469,-79.773627
-8880568.5944,5414429.5711,2546,15090870,1485.0,Drinkwater Rd s/of Colonel Frank Ching Cres,,,,0,,,0,43.669444,-79.775505,Drinkwater Rd s/of Colonel Frank Ching Cres,43.669444,-79.775505
-8880699.7287,5414544.2254,2547,15090871,1486.0,Drinkwater Rd s/of Queen St,,,,0,,,1,43.670189,-79.776683,Drinkwater Rd s/of Queen St,43.670189,-79.776683
-8880353.3025,5414862.4948,2548,15090872,1487.0,Academic Dr s/of Queen St,,,,0,,,0,43.672257,-79.773571,Academic Dr s/of Queen St,43.672257,-79.773571
-8880650.8595,5414478.2028,2549,15090873,1488.0,Drinkwater Rd s/of Queen St,,,,0,,,0,43.66976,-79.776244,Drinkwater Rd s/of Queen St,43.66976,-79.776244
-8880429.2224,5414314.6104,2550,15090874,1489.0,Drinkwater Rd n/of Ventura Ave,,,,0,,,1,43.668697,-79.774253,Drinkwater Rd n/of Ventura Ave,43.668697,-79.774253
-8880216.3795,5414060.6863,2551,15090875,1490.0,Drinkwater Rd s/of Herkes Dr,,,,0,,,1,43.667047,-79.772341,Drinkwater Rd s/of Herkes Dr,43.667047,-79.772341
-8880040.0494,5413769.5285,2552,15090876,1491.0,Drinkwater Rd n/of Sterritt Dr,,,,0,,,1,43.665155,-79.770757,Drinkwater Rd n/of Sterritt Dr,43.665155,-79.770757
-8879776.8902,5413515.4655,2553,15090877,1492.0,Drinkwater Rd opp White Tail Cres (S),,,,0,,,0,43.663504,-79.768393,Drinkwater Rd opp White Tail Cres (S),43.663504,-79.768393
-8879550.2437,5413363.1233,2554,15090878,1493.0,Drinkwater Rd s/of Spalding Gate,,,,0,,,1,43.662514,-79.766357,Drinkwater Rd s/of Spalding Gate,43.662514,-79.766357
-8879390.6115,5413191.3952,2555,15090879,1494.0,Drinkwater Rd opp Vivians Cres (N),,,,0,,,1,43.661398,-79.764923,Drinkwater Rd opp Vivians Cres (N),43.661398,-79.764923
-8879455.1768,5412903.0345,2556,15090880,1495.0,Drinkwater Rd e/of Lockwood Rd,,,,0,,,1,43.659524,-79.765503,Drinkwater Rd e/of Lockwood Rd,43.659524,-79.765503
-8869655.6107,5433038.0514,2557,15090881,1255.0,Gardenbrooke Tr n/of Mulgrave St,,,,0,,,1,43.790237,-79.677472,Gardenbrooke Tr n/of Mulgrave St,43.790237,-79.677472
-8869500.8766,5432862.41,2558,15090882,1256.0,Gardenbrooke Tr n/of Penelope St,,,,0,,,1,43.789098,-79.676082,Gardenbrooke Tr n/of Penelope St,43.789098,-79.676082
-8869396.3476,5432685.5383,2559,15090883,1496.0,Gardenbrooke Tr n/of Toddville Rd,,,,0,,,1,43.787951,-79.675143,Gardenbrooke Tr n/of Toddville Rd,43.787951,-79.675143
-8869340.3539,5432345.066,2560,15090884,1497.0,Gardenbrooke Tr e/of Thorndale Rd,,,,0,,,1,43.785743,-79.67464,Gardenbrooke Tr e/of Thorndale Rd,43.785743,-79.67464
-8869508.8916,5432139.5243,2561,15090885,1551.0,Gardenbrooke Tr at Castlebrooke Secondary School,,,,0,,,1,43.78441,-79.676154,Gardenbrooke Tr at Castlebrooke Secondary School,43.78441,-79.676154
-8869779.1754,5431819.2708,2562,15090886,1552.0,Panahill Dr w/of The Gore Rd,,,,0,,,0,43.782333,-79.678582,Panahill Dr w/of The Gore Rd,43.782333,-79.678582
-8870046.2308,5431653.8288,2563,15090887,1553.0,Panahill Dr e/of Templeton Crt,,,,0,,,0,43.78126,-79.680981,Panahill Dr e/of Templeton Crt,43.78126,-79.680981
-8870316.4032,5431629.1593,2564,15090888,1554.0,Panahill Dr e/of Strathdale Rd,,,,0,,,1,43.7811,-79.683408,Panahill Dr e/of Strathdale Rd,43.7811,-79.683408
-8870579.7851,5431498.8742,2565,15090889,1555.0,Panahill Dr w/of Smithville Dr,,,,0,,,0,43.780255,-79.685774,Panahill Dr w/of Smithville Dr,43.780255,-79.685774
