,U_NAME,ID,V_ID,ROUTE_ID,TRIP_ID,TRIP_TYPE,DST_BTW_STPS,CUR_STP_ID,CUR_STP_NM,CUR_STP_LAT,CUR_STP_LONG,CUR_STP_TIME,SEGMENT_NAME,AVG_DIR,NXT_STP_ID,NXT_STP_NAME,NXT_STP_LAT,NXT_STP_LONG,NXT_STP_TIME
12297,80_4-344_23864526-240304-MULTI-Saturday-01_259,80,1283,4-344,23864526-240304-MULTI-Saturday-01,Saturday,2.261588134784003,15670.0,Chinguacousy Rd n/of Major William Sharpe Dr,43.676928,-79.79537,1712439666.2437596,Chinguacousy Rd n/of Major William Sharpe Dr -- TO -- Chinguacousy Rd opp Fandor Way,-61,15720,Chinguacousy Rd opp Fandor Way,43.691395,-79.815139,1712439992.406421
12298,80_4-344_23864526-240304-MULTI-Saturday-01_259,80,1283,4-344,23864526-240304-MULTI-Saturday-01,Saturday,0.5527372979209481,15720.0,Chinguacousy Rd opp Fandor Way,43.691395,-79.815139,1712439992.406421,Chinguacousy Rd opp Fandor Way -- TO -- Chinguacousy Rd btwn Duffield Rd and Sandalwood Pk,-61,15735,Chinguacousy Rd btwn Duffield Rd and Sandalwood Pk,43.694953,-79.81994,1712440085.1177652
12299,80_4-344_23864526-240304-MULTI-Saturday-01_259,80,1283,4-344,23864526-240304-MULTI-Saturday-01,Saturday,1.760121920243895,15735.0,Chinguacousy Rd btwn Duffield Rd and Sandalwood Pk,43.694953,-79.81994,1712440085.1177652,Chinguacousy Rd btwn Duffield Rd and Sandalwood Pk -- TO -- Wanless Dr w/of Chinguacousy Rd,-61,94010,Wanless Dr w/of Chinguacousy Rd,43.705846,-79.835826,1712440318.0492892
12300,80_4-344_23864526-240304-MULTI-Saturday-01_259,80,1283,4-344,23864526-240304-MULTI-Saturday-01,Saturday,1.024843451690146,94010.0,Wanless Dr w/of Chinguacousy Rd,43.705846,-79.835826,1712440318.0492892,Wanless Dr w/of Chinguacousy Rd -- TO -- Wanless Dr e/of Thornbush Blvd - 4A,-61,40984,Wanless Dr e/of Thornbush Blvd - 4A,43.698695,-79.843869,1712440499.1736026
12301,80_4-344_23864526-240304-MULTI-Saturday-01_259,80,1283,4-344,23864526-240304-MULTI-Saturday-01,Saturday,0.3277619899726702,40984.0,Wanless Dr e/of Thornbush Blvd - 4A,43.698695,-79.843869,1712440499.1736026,Wanless Dr e/of Thornbush Blvd - 4A -- TO -- Creditview Rd s/of Wanless Dr,-61,15051809,Creditview Rd s/of Wanless Dr,43.695991,-79.845492,1712440712.121178
12302,80_4-344_23864526-240304-MULTI-Saturday-01_259,80,1283,4-344,23864526-240304-MULTI-Saturday-01,Saturday,2.8743361325384775,15051809.0,Creditview Rd s/of Wanless Dr,43.695991,-79.845492,1712440712.121178,Creditview Rd s/of Wanless Dr -- TO -- Worthington Ave at Salvation Rd,-61,11430,Worthington Ave at Salvation Rd,43.681312,-79.816067,1712441142.832592
12304,80_4-344_23864530-240304-MULTI-Saturday-01_237,80,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,1.1902002392873623,15033001.0,Sheridan College,43.656126,-79.741013,1712440804.9547892,Sheridan College -- TO -- Steeles Ave W at Beaconsfield walkway,-84,1440,Steeles Ave W at Beaconsfield walkway,43.649108,-79.752183,1712441013.9931304
12305,80_4-344_23864530-240304-MULTI-Saturday-01_237,80,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.25073886862258155,1440.0,Steeles Ave W at Beaconsfield walkway,43.649108,-79.752183,1712441013.9931304,Steeles Ave W at Beaconsfield walkway -- TO -- Steeles Ave W at Chinguacousy Rd,-84,1450,Steeles Ave W at Chinguacousy Rd,43.647359,-79.75415,1712441089.4870145
12306,80_4-344_23864530-240304-MULTI-Saturday-01_237,80,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.6405009374655805,1450.0,Steeles Ave W at Chinguacousy Rd,43.647359,-79.75415,1712441089.4870145,Steeles Ave W at Chinguacousy Rd -- TO -- Chinguacousy Rd n/of Charolais Blvd,-84,15517,Chinguacousy Rd n/of Charolais Blvd,43.651162,-79.760129,1712441147.1667747
12307,80_4-344_23864530-240304-MULTI-Saturday-01_237,80,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.8886256390904694,15517.0,Chinguacousy Rd n/of Charolais Blvd,43.651162,-79.760129,1712441147.1667747,Chinguacousy Rd n/of Charolais Blvd -- TO -- Chinguacousy Rd n/of Drinkwater Rd,-84,15090838,Chinguacousy Rd n/of Drinkwater Rd,43.656829,-79.767917,1712441476.90516
12310,80_4-344_23864562-240304-MULTI-Saturday-01_57,80,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,1.9863951468514416,540.0,Mavis - Zum Steeles Station Stop EB,43.647339,-79.753535,1712439708.600057,Mavis - Zum Steeles Station Stop EB -- TO -- Malta - Zum Steeles Station Stop EB,35,15033003,Malta - Zum Steeles Station Stop EB,43.66127,-79.738079,1712440557.1598673
12312,80_4-344_23864581-240304-MULTI-Saturday-01_169,80,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,7.231697006926666,8550.0,McMurchy - Zum Steeles Station Stop WB,43.661472,-79.738423,1712440638.2525873,McMurchy - Zum Steeles Station Stop WB -- TO -- Chinguacousy Rd at Duffield Rd,23,15730,Chinguacousy Rd at Duffield Rd,43.692897,-79.817152,1712442778.930819
12313,80_4-344_23864581-240304-MULTI-Saturday-01_169,80,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,1.0200202078920975,15730.0,Chinguacousy Rd at Duffield Rd,43.692897,-79.817152,1712442778.930819,Chinguacousy Rd at Duffield Rd -- TO -- Chinguacousy Rd at Grape Trail,23,15750,Chinguacousy Rd at Grape Trail,43.699468,-79.826005,1712443246.2951877
12315,80_501-344_23864705-240304-MULTI-Saturday-01_212,80,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,1.763732590070873,21060.0,Hwy 7 e/of Hwy 27,43.773557,-79.620324,1712450404.3843448,Hwy 7 e/of Hwy 27 -- TO -- Highway 7 e/of New Huntington Rd,-127,18102903,Highway 7 e/of New Huntington Rd,43.768719,-79.641243,1712450621.4478142
12316,80_501-344_23864705-240304-MULTI-Saturday-01_212,80,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,2.7318151169688867,18102903.0,Highway 7 e/of New Huntington Rd,43.768719,-79.641243,1712450621.4478142,Highway 7 e/of New Huntington Rd -- TO -- McVean - Zum Queen Station Stop WB,-127,50154,McVean - Zum Queen Station Stop WB,43.761528,-79.673772,1712450953.4247124
12317,80_501-344_23864705-240304-MULTI-Saturday-01_212,80,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,1.3858957321953096,50154.0,McVean - Zum Queen Station Stop WB,43.761528,-79.673772,1712450953.4247124,McVean - Zum Queen Station Stop WB -- TO -- Goreway - Zum Queen Station Stop WB,-127,50156,Goreway - Zum Queen Station Stop WB,43.752459,-79.685609,1712451041.7445025
12318,80_501-344_23864705-240304-MULTI-Saturday-01_212,80,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,1.3905773795989478,50156.0,Goreway - Zum Queen Station Stop WB,43.752459,-79.685609,1712451041.7445025,Goreway - Zum Queen Station Stop WB -- TO -- Airport Road - Zum Queen Station Stop WB,-127,50158,Airport Road - Zum Queen Station Stop WB,43.742944,-79.696843,1712451291.7360692
12319,80_501-344_23864705-240304-MULTI-Saturday-01_212,80,1779,501-344,23864705-240304-MULTI-Saturday-01,Saturday,3.2800490759504477,50158.0,Airport Road - Zum Queen Station Stop WB,43.742944,-79.696843,1712451291.7360692,Airport Road - Zum Queen Station Stop WB -- TO -- Bramalea Terminal,-127,50193,Bramalea Terminal,43.718956,-79.720601,1712451710.8586094
12321,80_511-344_23865430-240304-MULTI-Saturday-01_33,80,1592,511-344,23865430-240304-MULTI-Saturday-01,Saturday,2.7173294013273703,15033002.0,Sheridan College,43.656126,-79.741013,1712441957.7134092,Sheridan College -- TO -- Kennedy - Zum Steeles Station Stop EB,39,51100,Kennedy - Zum Steeles Station Stop EB,43.676199,-79.721745,1712442295.3256953
12322,80_511-344_23865430-240304-MULTI-Saturday-01_33,80,1592,511-344,23865430-240304-MULTI-Saturday-01,Saturday,8.214654058170254,51100.0,Kennedy - Zum Steeles Station Stop EB,43.676199,-79.721745,1712442295.3256953,Kennedy - Zum Steeles Station Stop EB -- TO -- Goreway - Zum Steeles Station Stop EB,39,51114,Goreway - Zum Steeles Station Stop EB,43.733614,-79.657437,1712443695.8911693
12325,80_7-344_23866178-240304-MULTI-Saturday-01_270,80,1317,7-344,23866178-240304-MULTI-Saturday-01,Saturday,1.8222876586653673,19840.0,Kennedy Rd N at Notre Dame Ave,43.719166,-79.780852,1712446606.597623,Kennedy Rd N at Notre Dame Ave -- TO -- Sandalwood - Zum Main Station Stop NB,-69,12425,Sandalwood - Zum Main Station Stop NB,43.718308,-79.803496,1712446785.7025228
12327,81_1-344_23865987-240304-MULTI-Saturday-01_35,81,817,1-344,23865987-240304-MULTI-Saturday-01,Saturday,2.210854113060964,50114.0,Finchgate - Zum Queen Station Stop EB,43.728553,-79.712565,1712446373.7545662,Finchgate - Zum Queen Station Stop EB -- TO -- Airport Road - Zum Queen Station Stop EB,39,50120,Airport Road - Zum Queen Station Stop EB,43.743893,-79.695058,1712446599.2859433
12329,81_1-344_23866021-240304-MULTI-Saturday-01_234,81,2217,1-344,23866021-240304-MULTI-Saturday-01,Saturday,2.400016267328715,2390.0,Central Park Dr at Knightsbridge Rd,43.718001,-79.71791,1712446112.6212282,Central Park Dr at Knightsbridge Rd -- TO -- Queen St E w/of Hwy 410 (Petro Canada),-137,23180,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,1712446609.0544362
12330,81_1-344_23866021-240304-MULTI-Saturday-01_234,81,2217,1-344,23866021-240304-MULTI-Saturday-01,Saturday,0.33399583176700115,23180.0,Queen St E w/of Hwy 410 (Petro Canada),43.703861,-79.74047,1712446609.0544362,Queen St E w/of Hwy 410 (Petro Canada) -- TO -- Rutherford - Zum Queen Station Stop WB,-137,50172,Rutherford - Zum Queen Station Stop WB,43.701541,-79.743109,1712446646.0821087
12332,81_17-344_23865610-240304-MULTI-Saturday-01_160,81,2223,17-344,23865610-240304-MULTI-Saturday-01,Saturday,0.2770366568165912,5470.0,North Park Dr w/of Nasmith St,43.726531,-79.754199,1712441440.6880581,North Park Dr w/of Nasmith St -- TO -- North Park Dr at Nuffield St,138,5480,North Park Dr at Nuffield St,43.724049,-79.753899,1712441511.8538492
12334,81_23-344_23864811-240304-MULTI-Saturday-01_225,81,1908,23-344,23864811-240304-MULTI-Saturday-01,Saturday,2.1006671268994546,11790.0,Great Lakes Dr at Sandalwood Pky E,43.741018,-79.773372,1712448132.8226833,Great Lakes Dr at Sandalwood Pky E -- TO -- Heart Lake Rd n/of Bovaird Dr,4,44755,Heart Lake Rd n/of Bovaird Dr,43.722259,-79.770278,1712448517.4527833
12335,81_23-344_23864811-240304-MULTI-Saturday-01_225,81,1908,23-344,23864811-240304-MULTI-Saturday-01,Saturday,1.7696059094908774,44755.0,Heart Lake Rd n/of Bovaird Dr,43.722259,-79.770278,1712448517.4527833,Heart Lake Rd n/of Bovaird Dr -- TO -- Sandalwood Pky E at Royal Palm Dr (W),4,11120,Sandalwood Pky E at Royal Palm Dr (W),43.731589,-79.788119,1712449009.7428114
12337,81_23-344_23864818-240304-MULTI-Saturday-01_84,81,1822,23-344,23864818-240304-MULTI-Saturday-01,Saturday,7.989528612746848,9415.0,Conestoga Dr opp Mondragon Circle,43.729642,-79.796869,1712447935.7018592,Conestoga Dr opp Mondragon Circle -- TO -- Castlemore Rd e/of Bayridge Dr,75,16720,Castlemore Rd e/of Bayridge Dr,43.769797,-79.714385,1712449406.541337
12338,81_23-344_23864818-240304-MULTI-Saturday-01_84,81,1822,23-344,23864818-240304-MULTI-Saturday-01,Saturday,0.6473884200691606,16720.0,Castlemore Rd e/of Bayridge Dr,43.769797,-79.714385,1712449406.541337,Castlemore Rd e/of Bayridge Dr -- TO -- Cottrelle Blvd e/of Goreway Dr,75,44195,Cottrelle Blvd e/of Goreway Dr,43.770335,-79.706357,1712449511.3043258
12339,81_23-344_23864818-240304-MULTI-Saturday-01_84,81,1822,23-344,23864818-240304-MULTI-Saturday-01,Saturday,1.262251602061375,44195.0,Cottrelle Blvd e/of Goreway Dr,43.770335,-79.706357,1712449511.3043258,Cottrelle Blvd e/of Goreway Dr -- TO -- Cottrelle Blvd w/of Maple Valley St,75,47030,Cottrelle Blvd w/of Maple Valley St,43.771383,-79.690704,1712449768.893668
12341,81_23-344_23864819-240304-MULTI-Saturday-01_30,81,1603,23-344,23864819-240304-MULTI-Saturday-01,Saturday,1.0531204933490697,40280.0,Sandalwood Pky W at Chinguacousy Rd,43.696364,-79.823132,1712448077.4560323,Sandalwood Pky W at Chinguacousy Rd -- TO -- Sandalwood Pky W at Queen Mary Dr,35,11630,Sandalwood Pky W at Queen Mary Dr,43.703913,-79.815221,1712448215.5851665
12342,81_23-344_23864819-240304-MULTI-Saturday-01_30,81,1603,23-344,23864819-240304-MULTI-Saturday-01,Saturday,1.304555000127181,11630.0,Sandalwood Pky W at Queen Mary Dr,43.703913,-79.815221,1712448215.5851665,Sandalwood Pky W at Queen Mary Dr -- TO -- Sandalwood Pkwy opp 130 Sandalwood Pkwy,35,11660,Sandalwood Pkwy opp 130 Sandalwood Pkwy,43.71401,-79.806956,1712448388.9695978
12344,81_23-344_23864820-240304-MULTI-Saturday-01_203,81,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,1.00790260804263,40180.0,Sandalwood Pky E at Sugarcane Ave,43.763379,-79.751163,1712448634.3515918,Sandalwood Pky E at Sugarcane Ave -- TO -- Sandalwood Pkwy btwn Bramalea Rd and Sunny Meadow,0,16062709,Sandalwood Pkwy btwn Bramalea Rd and Sunny Meadow,43.755163,-79.756464,1712448509.396517
12345,81_23-344_23864820-240304-MULTI-Saturday-01_203,81,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,0.212808183229994,16062709.0,Sandalwood Pkwy btwn Bramalea Rd and Sunny Meadow,43.755163,-79.756464,1712448509.396517,Sandalwood Pkwy btwn Bramalea Rd and Sunny Meadow -- TO -- Sandalwood Pkwy w/of Bramalea Rd,0,10960,Sandalwood Pkwy w/of Bramalea Rd,43.753657,-79.758099,1712448927.9555118
12346,81_23-344_23864820-240304-MULTI-Saturday-01_203,81,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,1.8655408512048173,10960.0,Sandalwood Pkwy w/of Bramalea Rd,43.753657,-79.758099,1712448927.9555118,Sandalwood Pkwy w/of Bramalea Rd -- TO -- Great Lakes Dr at Sandalwood Pky E,0,11790,Great Lakes Dr at Sandalwood Pky E,43.741018,-79.773372,1712449153.4772139
12347,81_23-344_23864820-240304-MULTI-Saturday-01_203,81,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,0.8546196875556235,11790.0,Great Lakes Dr at Sandalwood Pky E,43.741018,-79.773372,1712449153.4772139,Great Lakes Dr at Sandalwood Pky E -- TO -- Great Lakes Dr s/of Serenity Ln,0,11815,Great Lakes Dr s/of Serenity Ln,43.734727,-79.767261,1712449209.3065975
12348,81_23-344_23864820-240304-MULTI-Saturday-01_203,81,909,23-344,23864820-240304-MULTI-Saturday-01,Saturday,0.31925070630243835,11815.0,Great Lakes Dr s/of Serenity Ln,43.734727,-79.767261,1712449209.3065975,Great Lakes Dr s/of Serenity Ln -- TO -- Great Lakes Dr s/of Guru Nanak St,0,11825,Great Lakes Dr s/of Guru Nanak St,43.732772,-79.764351,1712449466.8414826
12350,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,2.3603854184982884,17680.0,Via Romano Way at Zia Dodda Cres,43.780399,-79.66021,1712449409.7091436,Via Romano Way at Zia Dodda Cres -- TO -- Cottrelle Blvd e/of McVean Dr,-105,47220,Cottrelle Blvd e/of McVean Dr,43.773533,-79.688029,1712449593.788222
12351,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.481311438886425,47220.0,Cottrelle Blvd e/of McVean Dr,43.773533,-79.688029,1712449593.788222,Cottrelle Blvd e/of McVean Dr -- TO -- Cottrelle Blvd at Calderstone Rd,-105,44180,Cottrelle Blvd at Calderstone Rd,43.771128,-79.693013,1712449665.9258204
12352,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.2835789478940591,44180.0,Cottrelle Blvd at Calderstone Rd,43.771128,-79.693013,1712449665.9258204,Cottrelle Blvd at Calderstone Rd -- TO -- Cottrelle Blvd at Prince Edward Blvd,-105,44190,Cottrelle Blvd at Prince Edward Blvd,43.772277,-79.696166,1712449874.2571123
12353,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.8902690318999466,44190.0,Cottrelle Blvd at Prince Edward Blvd,43.772277,-79.696166,1712449874.2571123,Cottrelle Blvd at Prince Edward Blvd -- TO -- Cottrelle Blvd at Goreway Dr,-105,40050,Cottrelle Blvd at Goreway Dr,43.770263,-79.706897,1712449926.8719335
12354,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.47360209910926765,40050.0,Cottrelle Blvd at Goreway Dr,43.770263,-79.706897,1712449926.8719335,Cottrelle Blvd at Goreway Dr -- TO -- Castlemore Rd w/of Goreway Dr,-105,15105,Castlemore Rd w/of Goreway Dr,43.772325,-79.712058,1712450093.8935547
12355,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,1.2353680442976311,15105.0,Castlemore Rd w/of Goreway Dr,43.772325,-79.712058,1712450093.8935547,Castlemore Rd w/of Goreway Dr -- TO -- Humberwest Pkwy w/of Fairlawn Blvd,-105,15090849,Humberwest Pkwy w/of Fairlawn Blvd,43.770101,-79.727132,1712450362.8082685
12356,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,0.21126640589251233,15090849.0,Humberwest Pkwy w/of Fairlawn Blvd,43.770101,-79.727132,1712450362.8082685,Humberwest Pkwy w/of Fairlawn Blvd -- TO -- Humberwest Pkwy e/of Airport Rd,-105,15090850,Humberwest Pkwy e/of Airport Rd,43.769483,-79.72962,1712450395.8003721
12357,81_23-344_23864821-240304-MULTI-Saturday-01_225,81,1512,23-344,23864821-240304-MULTI-Saturday-01,Saturday,2.02199959265626,15090850.0,Humberwest Pkwy e/of Airport Rd,43.769483,-79.72962,1712450395.8003721,Humberwest Pkwy e/of Airport Rd -- TO -- Sandalwood Pky E at Chapparal Dr,-105,40190,Sandalwood Pky E at Chapparal Dr,43.761766,-79.75242,1712450635.8139038
12359,81_23-344_23864828-240304-MULTI-Saturday-01_210,81,1208,23-344,23864828-240304-MULTI-Saturday-01,Saturday,0.5568941362770891,9470.0,Sandalwood Pky E at Hurontario St,43.718165,-79.802881,1712447830.5835369,Sandalwood Pky E at Hurontario St -- TO -- Sandalwood Pkwy at 130 Sandalwood Pkwy,-148,11250,Sandalwood Pkwy at 130 Sandalwood Pkwy,43.71424,-79.807185,1712448024.992456
12362,81_31-344_23864380-240304-MULTI-Saturday-01_135,81,1912,31-344,23864380-240304-MULTI-Saturday-01,Saturday,0.7478616522528997,17103009.0,Gordon Randle Dr n/of Erintown Cir (N),43.802639,-79.736524,1712443745.3883302,Gordon Randle Dr n/of Erintown Cir (N) -- TO -- Countryside Dr e/of Stanley Carberry Dr,9,17103012,Countryside Dr e/of Stanley Carberry Dr,43.796168,-79.733984,1712443783.6432838
12364,81_4-344_23864530-240304-MULTI-Saturday-01_177,81,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.528571330991813,15033001.0,Sheridan College,43.656126,-79.741013,1712440727.9659948,Sheridan College -- TO -- Steeles Ave W at Tait Blvd,-51,1430,Steeles Ave W at Tait Blvd,43.653912,-79.746827,1712440690.1539361
12365,81_4-344_23864530-240304-MULTI-Saturday-01_177,81,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,0.6863231010105771,1430.0,Steeles Ave W at Tait Blvd,43.653912,-79.746827,1712440690.1539361,Steeles Ave W at Tait Blvd -- TO -- Steeles Ave W at Beaconsfield walkway,-51,1440,Steeles Ave W at Beaconsfield walkway,43.649108,-79.752183,1712440921.8630621
12366,81_4-344_23864530-240304-MULTI-Saturday-01_177,81,1280,4-344,23864530-240304-MULTI-Saturday-01,Saturday,7.981063796768589,1440.0,Steeles Ave W at Beaconsfield walkway,43.649108,-79.752183,1712440921.8630621,Steeles Ave W at Beaconsfield walkway -- TO -- Creditview Rd s/of Sandalwood Pky,-51,40555,Creditview Rd s/of Sandalwood Pky,43.688405,-79.835217,1712442687.5797276
12368,81_4-344_23864544-240304-MULTI-Saturday-01_51,81,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,0.8422113202528001,540.0,Mavis - Zum Steeles Station Stop EB,43.647339,-79.753535,1712439740.2759688,Mavis - Zum Steeles Station Stop EB -- TO -- Steeles Ave W at Windmill Blvd,36,550,Steeles Ave W at Windmill Blvd,43.653268,-79.747021,1712439901.513637
12369,81_4-344_23864544-240304-MULTI-Saturday-01_51,81,1280,4-344,23864544-240304-MULTI-Saturday-01,Saturday,1.1441998666012594,550.0,Steeles Ave W at Windmill Blvd,43.653268,-79.747021,1712439901.513637,Steeles Ave W at Windmill Blvd -- TO -- Malta - Zum Steeles Station Stop EB,36,15033003,Malta - Zum Steeles Station Stop EB,43.66127,-79.738079,1712440104.9370744
12371,81_4-344_23864546-240304-MULTI-Saturday-01_154,81,1283,4-344,23864546-240304-MULTI-Saturday-01,Saturday,4.651711727296349,40610.0,Creditview Rd n/of McCrimmon Dr,43.686224,-79.831841,1712442150.6940958,Creditview Rd n/of McCrimmon Dr -- TO -- Chinguacousy Rd s/of Queen St,126,40940,Chinguacousy Rd s/of Queen St,43.666008,-79.781202,1712443549.0243597
12373,81_4-344_23864547-240304-MULTI-Saturday-01_212,81,1280,4-344,23864547-240304-MULTI-Saturday-01,Saturday,0.4792520969357475,11460.0,Worthington Ave n/of Salvation Rd,43.681599,-79.816175,1712444105.9561791,Worthington Ave n/of Salvation Rd -- TO -- Worthington Ave opp Gabrielle Dr,-79,11480,Worthington Ave opp Gabrielle Dr,43.684771,-79.82021,1712444185.2194695
12376,81_4-344_23864562-240304-MULTI-Saturday-01_79,81,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,0.4489664360328832,40940.0,Chinguacousy Rd s/of Queen St,43.666008,-79.781202,1712439224.5536344,Chinguacousy Rd s/of Queen St -- TO -- Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,93,15090839,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,43.663192,-79.777202,1712439417.7395976
12377,81_4-344_23864562-240304-MULTI-Saturday-01_79,81,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,1.125482932038865,15090839.0,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr,43.663192,-79.777202,1712439417.7395976,Chinguacousy Rd btwn Queen St & Bonnie Braes Dr -- TO -- Chinguacousy Rd s/of Dusk Dr,93,40960,Chinguacousy Rd s/of Dusk Dr,43.655959,-79.767415,1712439580.2445908
12378,81_4-344_23864562-240304-MULTI-Saturday-01_79,81,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,0.5199785896215553,40960.0,Chinguacousy Rd s/of Dusk Dr,43.655959,-79.767415,1712439580.2445908,Chinguacousy Rd s/of Dusk Dr -- TO -- Chinguacousy Rd n/of Charolais Blvd,93,16270,Chinguacousy Rd n/of Charolais Blvd,43.652645,-79.762855,1712439702.8490307
12379,81_4-344_23864562-240304-MULTI-Saturday-01_79,81,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,0.9541453723510189,16270.0,Chinguacousy Rd n/of Charolais Blvd,43.652645,-79.762855,1712439702.8490307,Chinguacousy Rd n/of Charolais Blvd -- TO -- Mavis - Zum Steeles Station Stop EB,93,540,Mavis - Zum Steeles Station Stop EB,43.647339,-79.753535,1712439893.6584387
12380,81_4-344_23864562-240304-MULTI-Saturday-01_79,81,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,0.8422113202528001,540.0,Mavis - Zum Steeles Station Stop EB,43.647339,-79.753535,1712439893.6584387,Mavis - Zum Steeles Station Stop EB -- TO -- Steeles Ave W at Windmill Blvd,93,550,Steeles Ave W at Windmill Blvd,43.653268,-79.747021,1712439895.9833088
12381,81_4-344_23864562-240304-MULTI-Saturday-01_79,81,1782,4-344,23864562-240304-MULTI-Saturday-01,Saturday,0.5784639549485,550.0,Steeles Ave W at Windmill Blvd,43.653268,-79.747021,1712439895.9833088,Steeles Ave W at Windmill Blvd -- TO -- Sheridan College,93,8510,Sheridan College,43.656126,-79.741013,1712440165.4064734
12383,81_4-344_23864564-240304-MULTI-Saturday-01_127,81,1284,4-344,23864564-240304-MULTI-Saturday-01,Saturday,0.7950470069470194,15910.0,Brisdale Dr n/of Bovaird Dr W,43.683806,-79.812666,1712441053.291137,Brisdale Dr n/of Bovaird Dr W -- TO -- Brisdale Dr s/of Fairhill Dr,4,15940,Brisdale Dr s/of Fairhill Dr,43.688097,-79.820575,1712440712.5991576
12384,81_4-344_23864564-240304-MULTI-Saturday-01_127,81,1284,4-344,23864564-240304-MULTI-Saturday-01,Saturday,0.3763361452504533,15940.0,Brisdale Dr s/of Fairhill Dr,43.688097,-79.820575,1712440712.5991576,Brisdale Dr s/of Fairhill Dr -- TO -- Brisdale Dr s/of Sandy Beach Rd,4,11510,Brisdale Dr s/of Sandy Beach Rd,43.689711,-79.824689,1712440636.3124578
12386,81_4-344_23864581-240304-MULTI-Saturday-01_231,81,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,6.8961550577139485,1430.0,Steeles Ave W at Tait Blvd,43.653912,-79.746827,1712441173.8685942,Steeles Ave W at Tait Blvd -- TO -- Chinguacousy Rd opp Fandor Way,-19,15720,Chinguacousy Rd opp Fandor Way,43.691395,-79.815139,1712442792.6580865
12387,81_4-344_23864581-240304-MULTI-Saturday-01_231,81,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.8096729174079877,15720.0,Chinguacousy Rd opp Fandor Way,43.691395,-79.815139,1712442792.6580865,Chinguacousy Rd opp Fandor Way -- TO -- Chinguacousy Rd at Sandalwood Pky W,-19,15740,Chinguacousy Rd at Sandalwood Pky W,43.696611,-79.822166,1712442941.6541028
12388,81_4-344_23864581-240304-MULTI-Saturday-01_231,81,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,1.1097047130997773,15740.0,Chinguacousy Rd at Sandalwood Pky W,43.696611,-79.822166,1712442941.6541028,Chinguacousy Rd at Sandalwood Pky W -- TO -- Chinguacousy Rd s/of Sugarhill Dr,-19,94005,Chinguacousy Rd s/of Sugarhill Dr,43.70374,-79.831826,1712443157.2870257
12389,81_4-344_23864581-240304-MULTI-Saturday-01_231,81,1782,4-344,23864581-240304-MULTI-Saturday-01,Saturday,0.6292685591181445,94005.0,Chinguacousy Rd s/of Sugarhill Dr,43.70374,-79.831826,1712443157.2870257,Chinguacousy Rd s/of Sugarhill Dr -- TO -- Brisdale Dr s/of Wanless Dr,-19,40930,Brisdale Dr s/of Wanless Dr,43.701725,-79.839141,1712443522.6714544
